player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating,dribble_attempts,successful_dribbles,dribbled_past,fouls_drawn,crosses,accurate_crosses,long_balls,accurate_long_balls,key_passes,aerials_won,clearances,saves,saves_inside_box,goals_conceded,clean_sheets,penalties_saved
37545139,Stephane Keller,Istra 1961,Defender,24,Cameroon,15.0,694.0,0.0,0.0,5.0,2.0,384.0,82.81,19.0,10.0,71.0,45.0,6.0,0.0,6.8,7.0,5.0,3.0,4.0,8.0,2.0,56.0,27.0,2.0,18.0,22.0,0.0,0.0,12.0,5.0,0.0
537305,Nazariy Rusyn,Hajduk Split,Attacker,27,Ukraine,16.0,692.0,0.0,1.0,11.0,2.0,158.0,76.58,9.0,3.0,72.0,31.0,0.0,0.0,6.72,11.0,3.0,4.0,14.0,13.0,2.0,5.0,1.0,9.0,7.0,2.0,0.0,0.0,6.0,5.0,0.0
75098,Dario Spikic,Dinamo Zagreb,Attacker,27,Croatia,14.0,624.0,1.0,0.0,18.0,7.0,228.0,78.07,11.0,11.0,86.0,44.0,0.0,0.0,6.92,16.0,9.0,1.0,8.0,19.0,2.0,6.0,1.0,5.0,14.0,6.0,0.0,0.0,8.0,4.0,0.0
37571660,Simun Mikolcic,Osijek,Midfielder,22,Croatia,19.0,622.0,0.0,0.0,12.0,3.0,339.0,80.24,17.0,11.0,81.0,50.0,2.0,0.0,6.87,9.0,5.0,4.0,11.0,34.0,11.0,48.0,24.0,9.0,17.0,5.0,0.0,0.0,8.0,5.0,0.0
73858,Marko Rog,Dinamo Zagreb,Midfielder,30,Croatia,22.0,616.0,1.0,2.0,17.0,2.0,340.0,87.35,15.0,5.0,98.0,46.0,1.0,2.0,6.9,14.0,6.0,8.0,13.0,25.0,11.0,25.0,13.0,13.0,13.0,2.0,0.0,0.0,5.0,7.0,0.0
5270348,Jon Mersinaj,Lokomotiva Zagreb,Defender,27,Albania,8.0,606.0,1.0,0.0,1.0,1.0,225.0,90.67,7.0,6.0,55.0,27.0,4.0,0.0,7.0,2.0,0.0,1.0,11.0,0.0,0.0,19.0,9.0,1.0,10.0,51.0,0.0,0.0,8.0,3.0,0.0
37656551,Jakov Gurlica,Gorica,Defender,22,Croatia,15.0,598.0,0.0,1.0,1.0,0.0,175.0,67.43,7.0,11.0,54.0,26.0,2.0,0.0,6.72,3.0,3.0,4.0,0.0,3.0,0.0,39.0,17.0,1.0,16.0,27.0,0.0,0.0,6.0,8.0,0.0
37604564,Matej Sakota,Slaven Koprivnica,Attacker,21,Bosnia and Herzegovina,22.0,592.0,2.0,0.0,12.0,8.0,187.0,70.05,10.0,4.0,96.0,33.0,3.0,0.0,6.66,27.0,7.0,4.0,8.0,27.0,6.0,19.0,8.0,5.0,8.0,7.0,0.0,0.0,14.0,7.0,0.0
37607123,Juan Córdoba,Dinamo Zagreb,Attacker,22,Colombia,11.0,551.0,1.0,2.0,15.0,7.0,214.0,82.24,6.0,5.0,67.0,27.0,3.0,0.0,6.99,13.0,4.0,3.0,15.0,13.0,3.0,9.0,5.0,5.0,3.0,0.0,0.0,0.0,4.0,5.0,0.0
67094,B. Radošević,Gorica,Goalkeeper,37,Croatia,7.0,551.0,0.0,0.0,0.0,0.0,178.0,65.17,0.0,0.0,3.0,2.0,0.0,0.0,7.27,0.0,0.0,1.0,1.0,0.0,0.0,90.0,30.0,0.0,1.0,13.0,23.0,15.0,9.0,1.0,0.0
1485781,Zvonimir Sarlija,Hajduk Split,Defender,29,Croatia,7.0,537.0,0.0,0.0,4.0,1.0,345.0,86.09,2.0,6.0,56.0,39.0,5.0,0.0,6.99,1.0,1.0,1.0,10.0,0.0,0.0,19.0,6.0,2.0,26.0,17.0,0.0,0.0,6.0,1.0,0.0
37571435,Ante Suto,Slaven Koprivnica,Attacker,26,Australia,20.0,518.0,4.0,1.0,15.0,8.0,145.0,67.59,12.0,1.0,105.0,55.0,4.0,0.0,6.93,18.0,9.0,3.0,14.0,11.0,3.0,2.0,1.0,7.0,21.0,6.0,0.0,0.0,7.0,4.0,0.0
74885,Karlo Butic,Slaven Koprivnica,Attacker,27,Croatia,11.0,518.0,1.0,0.0,15.0,4.0,114.0,71.05,3.0,0.0,68.0,32.0,1.0,0.0,6.86,8.0,3.0,0.0,15.0,1.0,0.0,10.0,7.0,6.0,11.0,3.0,0.0,0.0,9.0,1.0,0.0
31640157,Kristian Fucak,Istra 1961,Attacker,27,Croatia,16.0,498.0,1.0,0.0,13.0,5.0,86.0,68.6,8.0,0.0,68.0,20.0,2.0,0.0,6.67,10.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,6.0,8.0,0.0,0.0,4.0,9.0,0.0
22136685,Nathanaël Mbuku,Dinamo Zagreb,Attacker,24,DR Congo,16.0,496.0,2.0,1.0,13.0,6.0,166.0,81.33,9.0,4.0,84.0,42.0,0.0,0.0,6.98,14.0,4.0,3.0,24.0,25.0,8.0,8.0,6.0,8.0,5.0,3.0,0.0,0.0,7.0,7.0,0.0
85690,Luka Bogdan,Istra 1961,Defender,30,Croatia,7.0,494.0,0.0,0.0,2.0,1.0,195.0,73.85,6.0,17.0,54.0,35.0,3.0,0.0,6.86,1.0,1.0,3.0,5.0,0.0,0.0,40.0,13.0,0.0,23.0,28.0,0.0,0.0,9.0,0.0,0.0
72813,Domagoj Antolic,Lokomotiva Zagreb,Midfielder,36,Croatia,13.0,480.0,0.0,0.0,2.0,0.0,334.0,88.92,11.0,9.0,35.0,15.0,1.0,0.0,6.79,4.0,0.0,3.0,1.0,8.0,4.0,24.0,12.0,3.0,2.0,5.0,0.0,0.0,10.0,4.0,0.0
37530358,Ante Orec,Rijeka,Defender,24,Croatia,7.0,464.0,0.0,0.0,3.0,1.0,141.0,69.5,18.0,2.0,54.0,38.0,3.0,0.0,7.04,8.0,4.0,1.0,10.0,14.0,3.0,21.0,3.0,7.0,6.0,15.0,0.0,0.0,5.0,4.0,0.0
37708547,Mirko Susak,Lokomotiva Zagreb,Attacker,22,Croatia,21.0,452.0,2.0,0.0,13.0,5.0,115.0,70.43,6.0,2.0,50.0,18.0,1.0,0.0,6.76,5.0,1.0,2.0,3.0,4.0,0.0,12.0,7.0,1.0,9.0,3.0,0.0,0.0,8.0,2.0,0.0
132583,Marijan Ćorić,Istra 1961,Goalkeeper,31,Croatia,5.0,450.0,0.0,0.0,0.0,0.0,135.0,30.37,0.0,0.0,4.0,3.0,0.0,0.0,6.53,0.0,0.0,1.0,0.0,0.0,0.0,119.0,26.0,0.0,3.0,4.0,9.0,4.0,8.0,1.0,0.0
37596437,Roko Brajkovic,Hajduk Split,Attacker,21,Croatia,12.0,448.0,0.0,2.0,8.0,2.0,111.0,70.27,10.0,3.0,72.0,27.0,2.0,0.0,6.71,9.0,4.0,5.0,6.0,15.0,3.0,6.0,2.0,8.0,7.0,2.0,0.0,0.0,2.0,3.0,0.0
37690641,Filip Kruselj,Slaven Koprivnica,Defender,21,Croatia,6.0,441.0,0.0,0.0,0.0,0.0,144.0,71.53,17.0,7.0,49.0,28.0,1.0,0.0,6.9,4.0,3.0,9.0,6.0,16.0,4.0,18.0,5.0,1.0,2.0,21.0,0.0,0.0,8.0,0.0,0.0
537380,Mesaque Dju,Gorica,Attacker,27,Portugal,10.0,424.0,0.0,0.0,11.0,3.0,94.0,67.02,3.0,1.0,55.0,22.0,0.0,0.0,6.77,13.0,3.0,1.0,9.0,7.0,0.0,10.0,6.0,3.0,6.0,6.0,0.0,0.0,7.0,2.0,0.0
61320,Aleksandar Trajkovski,Hajduk Split,Attacker,33,Macedonia,16.0,418.0,3.0,0.0,11.0,8.0,99.0,72.73,4.0,0.0,51.0,25.0,0.0,0.0,6.87,5.0,0.0,0.0,15.0,1.0,0.0,3.0,1.0,4.0,6.0,3.0,0.0,0.0,5.0,3.0,0.0
37590876,Mody Boune,Lokomotiva Zagreb,Defender,24,France,7.0,411.0,0.0,1.0,1.0,0.0,126.0,65.87,11.0,4.0,48.0,25.0,0.0,0.0,6.73,8.0,3.0,2.0,8.0,14.0,2.0,22.0,6.0,2.0,3.0,7.0,0.0,0.0,8.0,1.0,0.0
32819228,Silvio Ilinkovic,Rijeka,Midfielder,23,Bosnia and Herzegovina,14.0,407.0,0.0,1.0,1.0,0.0,130.0,73.85,9.0,6.0,59.0,29.0,0.0,0.0,6.79,8.0,6.0,4.0,11.0,7.0,1.0,19.0,16.0,4.0,5.0,3.0,0.0,0.0,3.0,7.0,0.0
537274,Oleksandr Petrusenko,Istra 1961,Midfielder,28,Ukraine,5.0,389.0,1.0,0.0,4.0,2.0,150.0,86.0,9.0,3.0,32.0,17.0,1.0,0.0,6.94,2.0,1.0,4.0,4.0,6.0,4.0,9.0,4.0,5.0,3.0,4.0,0.0,0.0,11.0,1.0,0.0
36460828,Toni Silić,Hajduk Split,Goalkeeper,27,Croatia,5.0,382.0,0.0,0.0,0.0,0.0,134.0,67.16,0.0,0.0,2.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.0,0.0,0.0,3.0,12.0,7.0,3.0,1.0,0.0
26918,R. Murić,Slaven Koprivnica,Attacker,30,Croatia,9.0,377.0,0.0,1.0,8.0,2.0,123.0,66.67,3.0,0.0,27.0,14.0,0.0,0.0,6.86,5.0,3.0,1.0,5.0,40.0,6.0,44.0,22.0,6.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0
44931,Dominik Martinovic,Slaven Koprivnica,Attacker,29,Croatia,10.0,375.0,1.0,1.0,8.0,2.0,115.0,66.96,5.0,0.0,52.0,18.0,0.0,0.0,6.79,8.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,7.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0
75251,Bruno Goda,Rijeka,Defender,28,Croatia,6.0,372.0,0.0,0.0,0.0,0.0,175.0,67.43,10.0,6.0,47.0,30.0,1.0,0.0,7.0,7.0,5.0,1.0,5.0,10.0,5.0,31.0,10.0,2.0,10.0,10.0,0.0,0.0,3.0,4.0,0.0
12392836,Leon Dajaku,Hajduk Split,Attacker,25,Germany,10.0,364.0,0.0,1.0,4.0,1.0,108.0,74.07,3.0,2.0,36.0,10.0,0.0,0.0,6.69,13.0,1.0,1.0,2.0,20.0,2.0,5.0,3.0,5.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0
37667185,Filip Zivkovic,Osijek,Attacker,19,Croatia,18.0,362.0,1.0,0.0,8.0,1.0,101.0,64.36,6.0,3.0,74.0,35.0,1.0,0.0,6.81,14.0,6.0,5.0,12.0,10.0,2.0,8.0,2.0,4.0,12.0,8.0,0.0,0.0,6.0,3.0,0.0
37336880,Nikola Cavlina ,Osijek,Goalkeeper,24,Croatia,4.0,360.0,0.0,0.0,0.0,0.0,90.0,77.78,0.0,0.0,3.0,2.0,0.0,0.0,6.63,0.0,0.0,0.0,2.0,0.0,0.0,37.0,18.0,0.0,1.0,4.0,10.0,9.0,8.0,1.0,0.0
5666584,Josip Silic,Varaždin,Goalkeeper,26,Croatia,4.0,360.0,0.0,0.0,0.0,0.0,128.0,53.91,0.0,0.0,0.0,0.0,0.0,0.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,90.0,33.0,0.0,0.0,5.0,10.0,9.0,5.0,0.0,0.0
37541292,Karlo Lusavec,Varaždin,Midfielder,22,Croatia,4.0,360.0,0.0,0.0,1.0,0.0,87.0,82.76,3.0,0.0,15.0,7.0,1.0,0.0,6.83,0.0,0.0,1.0,1.0,1.0,0.0,14.0,7.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0
3568417,Darko Nejasmic,Osijek,Midfielder,27,Croatia,4.0,360.0,0.0,0.0,2.0,1.0,191.0,80.63,7.0,9.0,45.0,25.0,0.0,0.0,6.99,8.0,6.0,7.0,7.0,1.0,0.0,29.0,13.0,1.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0
73443,Mateusz Stolarski,Slaven Koprivnica,Goalkeeper,35,Croatia,4.0,360.0,0.0,0.0,0.0,0.0,82.0,67.07,1.0,0.0,4.0,3.0,2.0,0.0,7.01,0.0,0.0,0.0,1.0,0.0,0.0,44.0,17.0,0.0,1.0,3.0,14.0,12.0,8.0,0.0,0.0
62931,Lovre Kalinić,Hajduk Split,Goalkeeper,36,Croatia,4.0,360.0,0.0,0.0,0.0,0.0,68.0,75.0,0.0,0.0,0.0,0.0,2.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,13.0,5.0,4.0,0.0,0.0
37590848,Elias Filet,Istra 1961,Attacker,24,France,10.0,359.0,1.0,1.0,5.0,1.0,102.0,71.57,1.0,0.0,61.0,29.0,0.0,0.0,6.83,9.0,5.0,1.0,11.0,2.0,0.0,8.0,6.0,6.0,13.0,2.0,0.0,0.0,6.0,1.0,0.0
10959305,Takuya Ogiwara,Dinamo Zagreb,Defender,26,Japan,6.0,345.0,0.0,0.0,1.0,0.0,140.0,78.57,7.0,5.0,32.0,15.0,1.0,0.0,6.99,3.0,2.0,4.0,4.0,16.0,4.0,26.0,13.0,4.0,2.0,8.0,0.0,0.0,4.0,4.0,0.0
63595,Zoran Nizic,Šibenik,Defender,36,Croatia,4.0,338.0,0.0,0.0,3.0,0.0,118.0,82.2,2.0,0.0,34.0,18.0,1.0,0.0,6.92,0.0,0.0,0.0,2.0,1.0,1.0,22.0,14.0,1.0,14.0,20.0,0.0,0.0,7.0,0.0,0.0
37600577,Fabijan Krivak,Lokomotiva Zagreb,Midfielder,21,Croatia,7.0,323.0,0.0,1.0,4.0,3.0,112.0,77.68,6.0,3.0,35.0,18.0,0.0,0.0,6.81,9.0,3.0,4.0,8.0,4.0,1.0,4.0,2.0,5.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0
37371082,Franjo Ivanović,Rijeka,Attacker,22,Croatia,4.0,321.0,3.0,1.0,15.0,6.0,54.0,74.07,2.0,2.0,59.0,23.0,0.0,0.0,7.67,16.0,7.0,2.0,9.0,0.0,0.0,2.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0
37745418,Luka Vrzic,Gorica,Attacker,19,,18.0,321.0,0.0,0.0,5.0,0.0,100.0,68.0,10.0,2.0,51.0,19.0,0.0,0.0,6.57,12.0,4.0,4.0,2.0,12.0,3.0,10.0,5.0,2.0,2.0,3.0,0.0,0.0,7.0,3.0,0.0
37694126,Jovan Ivanisevic,Istra 1961,Defender,21,United States,7.0,318.0,0.0,0.0,0.0,0.0,105.0,75.24,7.0,2.0,28.0,14.0,1.0,0.0,6.91,1.0,0.0,2.0,2.0,0.0,0.0,32.0,14.0,0.0,5.0,13.0,0.0,0.0,3.0,2.0,0.0
37596440,Antonio Jakir,Slaven Koprivnica,Defender,23,Croatia,5.0,316.0,0.0,1.0,1.0,0.0,154.0,79.22,6.0,4.0,36.0,17.0,0.0,0.0,6.9,5.0,1.0,1.0,5.0,8.0,1.0,24.0,7.0,4.0,5.0,11.0,0.0,0.0,3.0,2.0,0.0
37594816,Hamza Jaganjac,Istra 1961,Attacker,22,Bosnia and Herzegovina,10.0,315.0,0.0,0.0,8.0,0.0,71.0,66.2,2.0,2.0,47.0,10.0,2.0,0.0,6.67,4.0,0.0,4.0,5.0,0.0,0.0,4.0,1.0,4.0,5.0,4.0,0.0,0.0,5.0,4.0,0.0
95932,André Poko,Istra 1961,Midfielder,33,Gabon,7.0,309.0,0.0,0.0,3.0,0.0,104.0,75.0,12.0,7.0,42.0,19.0,1.0,0.0,6.79,5.0,1.0,4.0,3.0,1.0,0.0,13.0,6.0,1.0,3.0,6.0,0.0,0.0,6.0,1.0,0.0
297524,Sadegh Moharrami,Dinamo Zagreb,Defender,30,Iran,8.0,307.0,0.0,0.0,1.0,0.0,168.0,75.6,12.0,1.0,50.0,32.0,2.0,0.0,7.04,18.0,12.0,0.0,8.0,26.0,7.0,19.0,5.0,7.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0
24838196,Veldin Hodza,Rijeka,Midfielder,23,Croatia,5.0,297.0,2.0,0.0,8.0,2.0,85.0,84.71,5.0,4.0,34.0,17.0,0.0,0.0,7.3,4.0,1.0,1.0,6.0,3.0,0.0,10.0,8.0,2.0,4.0,6.0,0.0,0.0,1.0,4.0,0.0
2148023,Ivan Borna Jelic Balta,Slaven Koprivnica,Midfielder,33,Croatia,9.0,293.0,0.0,0.0,6.0,1.0,101.0,64.36,4.0,6.0,33.0,20.0,1.0,0.0,6.87,2.0,0.0,1.0,1.0,0.0,0.0,16.0,10.0,1.0,13.0,7.0,0.0,0.0,5.0,2.0,0.0
37696422,Branko Pavic,Dinamo Zagreb,Midfielder,19,Croatia,7.0,289.0,0.0,0.0,4.0,1.0,131.0,85.5,7.0,7.0,21.0,13.0,0.0,0.0,6.88,2.0,0.0,2.0,1.0,1.0,1.0,14.0,8.0,2.0,5.0,11.0,0.0,0.0,5.0,2.0,0.0
37332667,Bruno Zdunić,Šibenik,Attacker,25,Croatia,13.0,266.0,0.0,0.0,3.0,2.0,44.0,70.45,6.0,4.0,44.0,19.0,2.0,0.0,6.66,5.0,1.0,1.0,6.0,1.0,1.0,3.0,0.0,1.0,6.0,8.0,0.0,0.0,6.0,2.0,0.0
102089,Fahd Moufi,Hajduk Split,Defender,30,Morocco,5.0,260.0,0.0,0.0,1.0,1.0,70.0,70.0,6.0,1.0,23.0,11.0,0.0,0.0,6.66,4.0,2.0,0.0,2.0,3.0,0.0,7.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0
37373601,Jovan Manev,Rijeka,Defender,25,Macedonia,7.0,259.0,0.0,0.0,1.0,0.0,157.0,91.08,3.0,5.0,25.0,15.0,2.0,0.0,6.87,1.0,0.0,0.0,3.0,1.0,0.0,12.0,7.0,0.0,9.0,17.0,0.0,0.0,5.0,4.0,0.0
133994,Jan Mlakar,Hajduk Split,Attacker,27,Slovenia,6.0,255.0,1.0,0.0,1.0,1.0,76.0,61.84,3.0,1.0,29.0,10.0,1.0,0.0,6.77,5.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0
37572334,Carlos Torres,Šibenik,Attacker,23,Colombia,6.0,250.0,0.0,0.0,3.0,2.0,30.0,73.33,5.0,3.0,49.0,25.0,0.0,0.0,6.7,14.0,7.0,4.0,11.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0
37667194,Antonio Baždarić,Lokomotiva Zagreb,Midfielder,20,Croatia,8.0,247.0,0.0,0.0,6.0,1.0,101.0,78.22,4.0,2.0,25.0,12.0,0.0,0.0,6.78,0.0,0.0,1.0,4.0,0.0,0.0,13.0,8.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0
3181374,Jaime Sierra,Varaždin,Midfielder,28,Spain,6.0,245.0,0.0,0.0,3.0,0.0,95.0,95.79,6.0,4.0,20.0,12.0,2.0,0.0,6.84,2.0,2.0,4.0,4.0,1.0,1.0,8.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0
37664352,Medin Gashi,Gorica,Attacker,20,Kosovo,10.0,243.0,1.0,0.0,6.0,2.0,50.0,74.0,3.0,1.0,46.0,16.0,0.0,0.0,6.73,7.0,4.0,1.0,5.0,2.0,0.0,2.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0
47588,Kemal Ademi,Osijek,Attacker,30,Switzerland,11.0,240.0,0.0,0.0,5.0,1.0,50.0,68.0,0.0,1.0,32.0,17.0,0.0,0.0,6.75,10.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0
24838178,Jakov-Anton Vasilj,Lokomotiva Zagreb,Midfielder,24,Croatia,8.0,240.0,1.0,1.0,3.0,1.0,78.0,69.23,5.0,3.0,32.0,16.0,1.0,0.0,6.76,8.0,5.0,1.0,3.0,3.0,4.0,4.0,1.0,5.0,6.0,5.0,0.0,0.0,4.0,3.0,0.0
72681,Mile Skoric,Rijeka,Defender,35,Croatia,3.0,232.0,0.0,0.0,0.0,0.0,131.0,77.86,0.0,4.0,17.0,10.0,0.0,0.0,6.89,0.0,0.0,1.0,1.0,0.0,0.0,21.0,7.0,0.0,9.0,8.0,0.0,0.0,3.0,0.0,0.0
37748224,Simun Butic,Rijeka,Attacker,20,,14.0,231.0,1.0,0.0,5.0,2.0,43.0,48.84,6.0,1.0,35.0,15.0,2.0,0.0,6.66,1.0,0.0,3.0,6.0,5.0,0.0,7.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,7.0,0.0
74125,Mateo Barac,Varaždin,Defender,31,Croatia,8.0,227.0,0.0,0.0,0.0,0.0,153.0,79.74,6.0,1.0,25.0,18.0,0.0,0.0,6.92,2.0,1.0,1.0,1.0,0.0,0.0,40.0,17.0,2.0,10.0,20.0,0.0,0.0,1.0,2.0,0.0
32040509,Mario Cuic,Varaždin,Midfielder,25,Croatia,10.0,225.0,1.0,0.0,8.0,3.0,113.0,77.88,4.0,1.0,34.0,17.0,1.0,0.0,6.8,2.0,1.0,0.0,8.0,1.0,1.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,2.0,4.0,0.0
37328039,Blaz Boskovic,Lokomotiva Zagreb,Midfielder,24,Bosnia and Herzegovina,10.0,223.0,0.0,0.0,4.0,1.0,91.0,64.84,8.0,6.0,53.0,30.0,1.0,0.0,6.81,5.0,2.0,6.0,5.0,0.0,0.0,13.0,6.0,0.0,14.0,3.0,0.0,0.0,5.0,2.0,0.0
338208,Emir Sahiti,Hajduk Split,Attacker,27,Kosovo,4.0,221.0,0.0,0.0,4.0,1.0,60.0,68.33,2.0,2.0,19.0,12.0,0.0,0.0,7.14,6.0,4.0,1.0,6.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
23301847,Denis Busnja,Lokomotiva Zagreb,Attacker,26,Croatia,9.0,208.0,0.0,1.0,3.0,1.0,64.0,70.31,1.0,3.0,24.0,9.0,0.0,0.0,6.71,5.0,2.0,1.0,2.0,5.0,1.0,5.0,3.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0
22878484,Dominik Dogan,Rijeka,Attacker,27,Croatia,14.0,194.0,0.0,0.0,4.0,0.0,47.0,68.09,2.0,1.0,45.0,24.0,0.0,0.0,6.8,4.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,0.0,0.0,1.0,5.0,0.0
37570776,Duje Dujmovic,Šibenik,Defender,22,Croatia,4.0,184.0,0.0,0.0,0.0,0.0,136.0,83.82,2.0,3.0,9.0,6.0,0.0,0.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,4.0,6.0,0.0,0.0,4.0,2.0,0.0
37526236,Damjan Pavlovic,Gorica,Midfielder,24,Serbia,10.0,182.0,1.0,0.0,3.0,1.0,74.0,81.08,9.0,2.0,43.0,14.0,3.0,0.0,6.65,7.0,1.0,2.0,1.0,0.0,0.0,13.0,8.0,2.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0
37627635,Vinko Skrbin,Gorica,Midfielder,23,Croatia,3.0,181.0,0.0,0.0,2.0,1.0,57.0,71.93,4.0,3.0,28.0,12.0,0.0,0.0,6.79,2.0,0.0,3.0,3.0,3.0,0.0,4.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0
37651323,Luka Savatovic,Lokomotiva Zagreb,Goalkeeper,22,Croatia,2.0,180.0,0.0,0.0,0.0,0.0,56.0,62.5,0.0,0.0,1.0,1.0,0.0,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,33.0,13.0,0.0,1.0,3.0,10.0,6.0,4.0,0.0,0.0
73914,Ivan Fiolic,Gorica,Midfielder,30,Croatia,4.0,180.0,0.0,0.0,1.0,0.0,69.0,69.57,8.0,4.0,26.0,13.0,1.0,0.0,6.82,4.0,1.0,2.0,4.0,5.0,2.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
37633274,Ivan Canjuga,Lokomotiva Zagreb,Attacker,20,Croatia,6.0,178.0,0.0,0.0,1.0,1.0,37.0,78.38,0.0,2.0,13.0,7.0,0.0,0.0,6.85,3.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0
25434,Stipe Perica,Rijeka,Attacker,30,Croatia,6.0,171.0,0.0,0.0,5.0,2.0,37.0,70.27,1.0,0.0,37.0,15.0,0.0,0.0,6.87,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,11.0,1.0,0.0,0.0,1.0,4.0,0.0
37287473,Logi Hrafn Róbertsson,Istra 1961,Midfielder,21,Iceland,6.0,171.0,0.0,0.0,1.0,0.0,78.0,79.49,4.0,2.0,18.0,10.0,0.0,0.0,6.76,3.0,1.0,2.0,4.0,0.0,0.0,6.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0
14726287,Karlo Ziger,Gorica,Goalkeeper,25,Croatia,2.0,169.0,0.0,0.0,0.0,0.0,53.0,56.6,0.0,0.0,2.0,2.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,2.0,3.0,6.0,5.0,6.0,0.0,0.0
3568422,Ivan Delić,Šibenik,Attacker,27,Croatia,8.0,163.0,0.0,0.0,0.0,0.0,56.0,73.21,2.0,0.0,14.0,7.0,0.0,0.0,6.67,3.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0
9636175,Vane Jovanov,Varaždin,Defender,27,Macedonia,11.0,157.0,0.0,0.0,3.0,1.0,40.0,57.5,3.0,4.0,20.0,7.0,1.0,0.0,6.71,1.0,0.0,1.0,3.0,9.0,0.0,10.0,3.0,0.0,3.0,5.0,0.0,0.0,1.0,5.0,0.0
37656054,Zvonimir Katalinic,Slaven Koprivnica,Defender,22,Croatia,4.0,147.0,0.0,0.0,0.0,0.0,64.0,85.94,3.0,1.0,16.0,5.0,1.0,0.0,6.56,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0
132681,Anton Kresic,Gorica,Defender,30,Croatia,4.0,143.0,0.0,0.0,1.0,1.0,51.0,94.12,1.0,1.0,14.0,8.0,0.0,0.0,6.89,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,10.0,0.0,0.0,1.0,3.0,0.0
37581528,Ivan Baković,Šibenik,Attacker,23,Croatia,8.0,139.0,0.0,0.0,3.0,0.0,20.0,80.0,2.0,0.0,15.0,4.0,1.0,0.0,6.64,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0
24065264,Danijel Djuric,Istra 1961,Midfielder,23,Iceland,7.0,136.0,0.0,0.0,2.0,0.0,68.0,76.47,2.0,1.0,17.0,7.0,0.0,0.0,6.69,3.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
3533990,Yassine Benrahou,Hajduk Split,Midfielder,27,Morocco,7.0,131.0,1.0,0.0,2.0,1.0,90.0,84.44,5.0,0.0,21.0,9.0,0.0,0.0,7.0,3.0,1.0,0.0,2.0,7.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
