player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating,dribble_attempts,successful_dribbles,dribbled_past,fouls_drawn,crosses,accurate_crosses,long_balls,accurate_long_balls,key_passes,aerials_won,clearances,saves,saves_inside_box,goals_conceded,clean_sheets,penalties_saved,goals_per90,assists_per90,shots_per90,shots_on_target_per90,passes_per90,tackles_per90,interceptions_per90,cards_per90,dribble_attempts_per90,successful_dribbles_per90,dribbled_past_per90,fouls_drawn_per90,crosses_per90,accurate_crosses_per90,long_balls_per90,accurate_long_balls_per90,key_passes_per90,aerials_won_per90,clearances_per90,saves_per90,goals_conceded_per90,clean_sheet_rate,shot_accuracy,goal_conversion,pass_accuracy_ratio,duel_success_rate,minutes_per_appearance,goal_contribution_per90,dribble_success_rate,cross_accuracy,long_ball_accuracy,attacking_score,creative_score,defensive_score,discipline_score,dribbling_score,passing_score,duel_defending_score,progressive_midfielder_score,passer_defender_score,goalkeeper_score,overall_score,age_bonus,reliability_bonus,age_potential_score,team_average_score,score_above_team_average,standout_bonus,weak_team_bonus,underrated_score
73640,Oliver Zelenika,Varaždin,Goalkeeper,33,Croatia,32.0,2880.0,0.0,0.0,0.0,0.0,967.0,73.84,0.0,0.0,8.0,8.0,2.0,0.0,6.92,0.0,0.0,0.0,5.0,1.0,1.0,413.0,175.0,0.0,4.0,21.0,56.0,40.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,30.21875,0.0,0.0,0.0625,0.0,0.0,0.0,0.15625,0.03125,0.03125,12.90625,5.46875,0.0,0.125,0.65625,1.75,0.5,50.0,0.0,0.0,0.7384000000000001,100.0,90.0,0.0,0.0,100.0,42.3728813559322,53.57142857142858,77.38095238095238,60.7142857142857,87.37623762376238,4.785478547854786,41.039603960396036,25.259900990099013,39.28571428571428,67.41071428571428,67.85714285714286,66.23762376237623,0.0,7.643564356435643,73.88118811881188,48.29913047958605,17.938493282790184,8.969246641395092,1.0046946828575791,76.2115650866289
183535,Dejan Petrovic,Rijeka,Midfielder,28,Slovenia,34.0,2878.0,1.0,3.0,14.0,5.0,1012.0,79.64,53.0,29.0,235.0,113.0,6.0,0.0,6.97,10.0,4.0,17.0,26.0,15.0,4.0,153.0,78.0,15.0,31.0,47.0,0.0,0.0,21.0,19.0,0.0,0.0312717164697706,0.093815149409312,0.4378040305767894,0.1563585823488533,31.64697706740792,1.6574009728978458,0.9068797776233496,0.187630298818624,0.3127171646977067,0.1250868658790827,0.5316191799861014,0.8130646282140376,0.4690757470465601,0.1250868658790827,4.784572619874913,2.4391938846421124,0.4690757470465601,0.9694232105628908,1.4697706740792216,0.0,0.6567060458651841,55.88235294117647,35.714285714285715,7.142857142857143,0.7964,48.08510638297872,84.6470588235294,0.1250868658790827,40.0,26.666666666666668,50.98039215686274,37.431693989071036,48.63387978142077,45.3551912568306,53.96039603960396,32.0957095709571,49.20792079207921,45.71782178217822,40.57377049180328,43.784153005464475,,44.822269112157116,0.0,7.564356435643564,52.386625547800676,51.55523601085063,-6.732966898693512,0.0,0.0,44.822269112157116
34481476,Roko Jurisic,Osijek,Defender,24,Croatia,33.0,2864.0,3.0,1.0,15.0,6.0,1371.0,79.5,43.0,48.0,242.0,128.0,5.0,0.0,6.98,51.0,20.0,25.0,24.0,50.0,10.0,170.0,72.0,29.0,42.0,71.0,0.0,0.0,47.0,6.0,0.0,0.0942737430167597,0.0314245810055865,0.4713687150837989,0.1885474860335195,43.08310055865922,1.3512569832402237,1.5083798882681565,0.1571229050279329,1.6026536312849162,0.6284916201117319,0.7856145251396648,0.7541899441340782,1.5712290502793296,0.3142458100558659,5.342178770949721,2.2625698324022347,0.9113128491620112,1.3198324022346368,2.231145251396648,0.0,1.4769553072625698,18.181818181818183,40.0,20.0,0.795,52.89256198347108,86.78787878787878,0.1256983240223463,39.21568627450981,20.0,42.35294117647059,83.10185185185185,49.53703703703703,49.53703703703704,62.37623762376238,44.71947194719471,63.762376237623755,59.801980198019805,62.5,52.719907407407405,,60.89040154015401,0.0,7.524752475247523,68.41515401540153,52.198656341043936,8.691745199110073,4.345872599555037,0.0,65.23627413970905
74322,Frane Maglica,Varaždin,Defender,29,Croatia,33.0,2827.0,1.0,3.0,7.0,4.0,1057.0,75.88,63.0,28.0,315.0,161.0,2.0,0.0,7.1,69.0,31.0,24.0,19.0,110.0,27.0,126.0,45.0,33.0,47.0,83.0,0.0,0.0,18.0,15.0,0.0,0.0318358684117439,0.0955076052352316,0.2228510788822073,0.1273434736469756,33.6505129112133,2.0056597099398656,0.8914043155288291,0.0636717368234878,2.196674920410329,0.9869119207640608,0.7640608418818535,0.6048814998231341,3.501945525291829,0.8595684471170852,4.011319419879731,1.432614078528475,1.050583657587549,1.4962858153519631,2.642377078174744,0.0,0.5730456314113902,45.45454545454545,57.142857142857146,14.285714285714286,0.7587999999999999,51.11111111111112,85.66666666666667,0.1273434736469756,44.927536231884055,24.545454545454547,35.714285714285715,62.5,47.22222222222223,41.2037037037037,86.63366336633663,52.14521452145215,60.0,61.01485148514852,72.91666666666667,40.74074074074074,,53.94114411441145,0.0,7.485148514851486,61.42629262926294,48.29913047958605,5.642013634825403,2.8210068174127017,1.0046946828575791,57.76684561468173
73090,Tomislav Bozic,Slaven Koprivnica,Defender,38,Croatia,32.0,2814.0,3.0,1.0,18.0,6.0,1374.0,79.99,56.0,31.0,281.0,168.0,7.0,0.0,7.23,6.0,2.0,11.0,9.0,6.0,2.0,282.0,134.0,7.0,104.0,155.0,0.0,0.0,32.0,9.0,0.0,0.0959488272921108,0.0319829424307036,0.5756929637526652,0.1918976545842217,43.94456289978678,1.791044776119403,0.9914712153518124,0.2238805970149253,0.1918976545842217,0.0639658848614072,0.3518123667377398,0.2878464818763326,0.1918976545842217,0.0639658848614072,9.019189765458425,4.285714285714286,0.2238805970149253,3.326226012793177,4.957356076759062,0.0,1.023454157782516,28.125,33.333333333333336,16.666666666666668,0.7998999999999999,59.786476868327405,87.9375,0.1279317697228145,33.333333333333336,33.333333333333336,47.5177304964539,83.79629629629629,52.31481481481481,56.48148148148149,42.57425742574258,15.594059405940596,55.742574257425744,76.23762376237624,43.40277777777778,56.19212962962963,,62.03520352035203,0.0,7.445544554455446,69.48074807480748,51.30896541384557,10.726238106506457,5.363119053253229,0.0,67.39832257360526
37744101,Agyemang Morrison,Šibenik,Defender,21,,32.0,2790.0,2.0,1.0,18.0,5.0,1282.0,82.68,36.0,24.0,264.0,166.0,5.0,0.0,7.02,3.0,1.0,9.0,28.0,5.0,1.0,208.0,106.0,6.0,101.0,187.0,0.0,0.0,49.0,7.0,0.0,0.064516129032258,0.032258064516129,0.5806451612903226,0.1612903225806451,41.354838709677416,1.1612903225806452,0.7741935483870968,0.1612903225806451,0.0967741935483871,0.032258064516129,0.2903225806451613,0.9032258064516128,0.1612903225806451,0.032258064516129,6.709677419354839,3.419354838709677,0.1935483870967742,3.2580645161290325,6.032258064516129,0.0,1.5806451612903225,21.875,27.77777777777778,11.11111111111111,0.8268000000000001,62.87878787878788,87.1875,0.0967741935483871,33.333333333333336,20.0,50.96153846153846,66.43518518518519,52.31481481481482,43.98148148148149,61.88118811881188,26.155115511551156,52.57425742574257,70.56930693069307,35.06944444444444,47.511574074074076,,55.00756325632563,4.0,7.405940594059405,66.41350385038504,45.37125340014588,9.63630985617975,4.818154928089875,2.4686332225776617,62.29435140699317
17525250,Kresimir Krizmanic,Gorica,Defender,26,Croatia,32.0,2788.0,2.0,0.0,8.0,3.0,1230.0,83.17,59.0,22.0,231.0,130.0,3.0,0.0,7.03,14.0,6.0,15.0,23.0,17.0,6.0,133.0,46.0,5.0,45.0,152.0,0.0,0.0,36.0,11.0,0.0,0.0645624103299856,0.0,0.2582496413199426,0.0968436154949784,39.70588235294117,1.9045911047345767,0.7101865136298422,0.0968436154949784,0.4519368723098996,0.1936872309899569,0.4842180774748923,0.742467718794835,0.5487804878048781,0.1936872309899569,4.2934002869440455,1.48493543758967,0.1614060258249641,1.4526542324246772,4.90674318507891,0.0,1.1621233859397415,34.375,37.5,25.0,0.8317,56.27705627705628,87.125,0.0645624103299856,42.85714285714285,35.294117647058826,34.58646616541353,70.37037037037037,43.51851851851851,41.2037037037037,79.20792079207921,34.98349834983498,48.316831683168324,64.70297029702971,25.0,38.48379629629629,,54.44856985698569,0.0,7.366336633663367,61.81490649064906,44.70718855697045,9.741381300015242,4.870690650007621,2.8006656441653774,62.119926151158694
75066,Filip Uremovic,Hajduk Split,Defender,29,Croatia,31.0,2780.0,2.0,1.0,14.0,5.0,1552.0,83.83,52.0,45.0,281.0,174.0,10.0,0.0,7.19,12.0,6.0,10.0,17.0,17.0,5.0,203.0,94.0,5.0,102.0,129.0,0.0,0.0,29.0,10.0,0.0,0.0647482014388489,0.0323741007194244,0.4532374100719424,0.1618705035971223,50.24460431654676,1.683453237410072,1.4568345323741008,0.3237410071942446,0.3884892086330935,0.1942446043165467,0.3237410071942446,0.5503597122302158,0.5503597122302158,0.1618705035971223,6.571942446043166,3.0431654676258995,0.1618705035971223,3.302158273381295,4.176258992805756,0.0,0.9388489208633094,32.25806451612903,35.714285714285715,14.285714285714286,0.8382999999999999,61.92170818505338,89.6774193548387,0.0971223021582733,50.0,29.41176470588235,46.30541871921182,71.75925925925925,68.51851851851852,72.68518518518518,21.78217821782178,37.788778877887786,59.4059405940594,79.55445544554455,41.666666666666664,65.50925925925925,,66.06710671067107,0.0,7.326732673267327,73.3938393839384,49.584473497440825,16.482633213230244,8.241316606615122,0.36202317393019,74.67044649121638
73972,Ante Majstorovic,Rijeka,Defender,32,Croatia,32.0,2759.0,0.0,1.0,11.0,4.0,1553.0,81.39,23.0,32.0,213.0,133.0,7.0,0.0,7.11,2.0,2.0,0.0,27.0,4.0,1.0,331.0,131.0,4.0,86.0,137.0,0.0,0.0,19.0,18.0,0.0,0.0,0.0326205146792316,0.3588256614715476,0.1304820587169264,50.65965929684669,0.750271837622327,1.0438564697354114,0.2283436027546212,0.0652410293584632,0.0652410293584632,0.0,0.8807538963392534,0.1304820587169264,0.0326205146792316,10.79739035882566,4.27328742297934,0.1304820587169264,2.805364262413918,4.46901051105473,0.0,0.6197897789054005,56.25,36.36363636363637,0.0,0.8139,62.44131455399061,86.21875,0.0326205146792316,100.0,25.0,39.57703927492447,36.111111111111114,65.27777777777779,43.98148148148149,41.584158415841586,50.9075907590759,56.83168316831683,66.68316831683168,42.70833333333333,51.851851851851855,,47.76952695269527,0.0,7.287128712871288,55.05665566556656,51.55523601085063,-3.785709058155355,0.0,0.0,47.76952695269527
1525038,Lovro Majkic,Istra 1961,Goalkeeper,26,Croatia,31.0,2751.0,0.0,0.0,0.0,0.0,726.0,63.77,0.0,0.0,19.0,17.0,2.0,0.0,6.86,1.0,1.0,1.0,11.0,1.0,1.0,373.0,116.0,1.0,6.0,22.0,77.0,50.0,32.0,12.0,1.0,0.0,0.0,0.0,0.0,23.75136314067612,0.0,0.0,0.0654307524536532,0.0327153762268266,0.0327153762268266,0.0327153762268266,0.3598691384950926,0.0327153762268266,0.0327153762268266,12.202835332606323,3.794983642311887,0.0327153762268266,0.1962922573609596,0.7197382769901853,2.519083969465649,1.0468920392584515,38.70967741935484,0.0,0.0,0.6377,89.47368421052632,88.74193548387096,0.0,100.0,100.0,31.099195710455763,53.57142857142858,29.76190476190476,44.047619047619044,86.13861386138613,40.18151815181518,28.415841584158414,25.495049504950497,61.60714285714285,39.88095238095238,61.42857142857142,46.82814710042433,0.0,7.247524752475248,54.07567185289958,49.340686507175306,-2.5125394067509745,0.0,0.4839166690629497,47.31206376948728
73659,Luka Lucic,Slaven Koprivnica,Midfielder,31,Croatia,31.0,2739.0,1.0,0.0,6.0,1.0,1473.0,73.79,38.0,46.0,235.0,139.0,9.0,0.0,7.08,21.0,10.0,9.0,30.0,116.0,34.0,272.0,111.0,28.0,68.0,114.0,0.0,0.0,38.0,7.0,0.0,0.0328587075575027,0.0,0.1971522453450164,0.0328587075575027,48.40087623220153,1.248630887185104,1.511500547645126,0.2957283680175246,0.6900328587075575,0.3285870755750273,0.2957283680175246,0.9857612267250822,3.8116100766703176,1.1171960569550932,8.937568455640745,3.647316538882804,0.9200438116100766,2.2343921139101863,3.745892661555312,0.0,1.248630887185104,22.580645161290324,16.666666666666668,16.666666666666668,0.7379000000000001,59.14893617021277,88.35483870967742,0.0328587075575027,47.61904761904762,29.310344827586206,40.80882352941177,43.44262295081967,41.80327868852459,68.30601092896175,27.72277227722772,47.35973597359736,72.97029702970298,71.63366336633663,49.385245901639344,64.89071038251366,,48.83785099821458,0.0,7.207920792079208,56.045771790293784,51.30896541384557,-2.4711144156309928,0.0,0.0,48.83785099821458
37598711,Art Smakaj,Lokomotiva Zagreb,Midfielder,23,Kosovo,32.0,2724.0,2.0,4.0,37.0,10.0,1147.0,80.47,57.0,40.0,316.0,139.0,11.0,0.0,7.02,42.0,23.0,22.0,26.0,14.0,5.0,117.0,58.0,24.0,35.0,34.0,0.0,0.0,36.0,7.0,0.0,0.066079295154185,0.13215859030837,1.222466960352423,0.3303964757709251,37.89647577092511,1.8832599118942728,1.3215859030837005,0.3634361233480176,1.3876651982378854,0.7599118942731278,0.7268722466960352,0.8590308370044053,0.4625550660792951,0.1651982378854625,3.865638766519824,1.9162995594713657,0.7929515418502202,1.156387665198238,1.1233480176211454,0.0,1.1894273127753303,21.875,27.027027027027028,5.405405405405405,0.8047,43.9873417721519,85.125,0.198237885462555,54.76190476190476,35.714285714285715,49.57264957264957,46.994535519125684,61.20218579234973,48.08743169398907,12.871287128712865,63.366336633663366,55.44554455445545,47.62376237623762,57.37704918032787,48.63387978142076,,48.17237461451063,0.0,7.1683168316831685,55.3406914461938,47.31337146692811,0.8590031475825199,0.42950157379125997,1.4975741891865475,50.09945037748844
37540937,Mateo Lisica,Istra 1961,Attacker,22,Croatia,36.0,2702.0,4.0,5.0,38.0,9.0,611.0,76.6,42.0,16.0,216.0,103.0,0.0,0.0,7.1,53.0,28.0,15.0,22.0,82.0,14.0,28.0,17.0,39.0,13.0,19.0,0.0,0.0,27.0,13.0,0.0,0.1332346410066617,0.1665433012583271,1.2657290895632864,0.2997779422649889,20.35159141376758,1.3989637305699485,0.532938564026647,0.0,1.7653589933382678,0.932642487046632,0.4996299037749815,0.7327905255366395,2.7313101406365656,0.466321243523316,0.932642487046632,0.5662472242783123,1.299037749814952,0.4330125832716506,0.6328645447816432,0.0,0.8993338267949667,36.11111111111112,23.68421052631579,10.526315789473683,0.7659999999999999,47.68518518518518,75.05555555555556,0.2997779422649889,52.83018867924528,17.073170731707318,60.71428571428572,31.818181818181817,60.6060606060606,65.45454545454545,96.2871287128713,62.04620462046205,44.95049504950496,28.329207920792083,57.72727272727273,60.68181818181818,,56.99234923492349,2.0,7.128712871287129,66.12106210621062,49.340686507175306,7.651662727748182,3.825831363874091,0.4839166690629497,61.30209726786053
5270359,Silvio Gorican,Lokomotiva Zagreb,Attacker,26,Croatia,33.0,2700.0,6.0,4.0,65.0,25.0,696.0,73.42,27.0,11.0,356.0,124.0,5.0,0.0,6.95,93.0,27.0,20.0,53.0,142.0,36.0,47.0,26.0,51.0,16.0,10.0,0.0,0.0,46.0,7.0,0.0,0.2,0.1333333333333333,2.1666666666666665,0.8333333333333334,23.2,0.9,0.3666666666666666,0.1666666666666666,3.1,0.9,0.6666666666666666,1.7666666666666666,4.733333333333333,1.2,1.5666666666666669,0.8666666666666667,1.7,0.5333333333333333,0.3333333333333333,0.0,1.5333333333333334,21.21212121212121,38.46153846153846,9.23076923076923,0.7342,34.831460674157306,81.81818181818181,0.3333333333333333,29.032258064516128,25.35211267605634,55.319148936170215,55.15151515151515,58.18181818181819,30.909090909090907,60.396039603960396,58.91089108910891,51.78217821782179,11.782178217821784,66.81818181818181,48.86363636363636,,49.31233123312332,0.0,7.089108910891088,56.4014401440144,47.31337146692811,1.998959766195206,0.999479883097603,1.4975741891865475,51.809385305407474
