player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating,dribble_attempts,successful_dribbles,dribbled_past,fouls_drawn,crosses,accurate_crosses,long_balls,accurate_long_balls,key_passes,aerials_won,clearances,saves,saves_inside_box,goals_conceded,clean_sheets,penalties_saved,goals_per90,assists_per90,shots_per90,shots_on_target_per90,passes_per90,tackles_per90,interceptions_per90,cards_per90,dribble_attempts_per90,successful_dribbles_per90,dribbled_past_per90,fouls_drawn_per90,crosses_per90,accurate_crosses_per90,long_balls_per90,accurate_long_balls_per90,key_passes_per90,aerials_won_per90,clearances_per90,saves_per90,goals_conceded_per90,clean_sheet_rate,shot_accuracy,goal_conversion,pass_accuracy_ratio,duel_success_rate,minutes_per_appearance,goal_contribution_per90,dribble_success_rate,cross_accuracy,long_ball_accuracy
10967324,Lindon Selahi,Rijeka,Midfielder,27,Albania,30.0,1956.0,1.0,1.0,19.0,3.0,837.0,86.86,45.0,30.0,144.0,87.0,5.0,1.0,6.87,18.0,6.0,11.0,14.0,3.0,0.0,75.0,44.0,9.0,25.0,36.0,0.0,0.0,14.0,17.0,0.0,0.046012269938650305,0.046012269938650305,0.8742331288343558,0.13803680981595093,38.512269938650306,2.0705521472392636,1.3803680981595092,0.27607361963190186,0.8282208588957055,0.27607361963190186,0.5061349693251533,0.6441717791411042,0.13803680981595093,0.0,3.450920245398773,2.0245398773006134,0.41411042944785276,1.1503067484662577,1.656441717791411,0.0,0.6441717791411042,56.666666666666664,15.789473684210526,5.2631578947368425,0.8686,60.416666666666664,65.2,0.09202453987730061,33.333333333333336,0.0,58.666666666666664
540173,Sandro Kulenovic,Dinamo Zagreb,Attacker,26,Croatia,35.0,1910.0,15.0,0.0,74.0,33.0,461.0,73.1,15.0,5.0,237.0,111.0,1.0,0.0,7.29,26.0,10.0,10.0,25.0,11.0,1.0,15.0,9.0,22.0,63.0,18.0,0.0,0.0,22.0,12.0,0.0,0.7068062827225131,0.0,3.486910994764398,1.5549738219895288,21.722513089005236,0.7068062827225131,0.2356020942408377,0.04712041884816754,1.225130890052356,0.4712041884816754,0.4712041884816754,1.1780104712041886,0.518324607329843,0.04712041884816754,0.7068062827225131,0.42408376963350786,1.036649214659686,2.968586387434555,0.8481675392670157,0.0,1.036649214659686,34.285714285714285,44.5945945945946,20.27027027027027,0.731,46.835443037974684,54.57142857142857,0.7068062827225131,38.46153846153846,9.090909090909092,60.0
47589,Stjepan Radeljic,Rijeka,Defender,28,Bosnia and Herzegovina,27.0,1901.0,2.0,1.0,16.0,6.0,1189.0,78.89,26.0,21.0,150.0,87.0,5.0,0.0,7.23,6.0,2.0,7.0,21.0,9.0,4.0,292.0,130.0,13.0,39.0,126.0,0.0,0.0,11.0,18.0,0.0,0.09468700683850605,0.04734350341925302,0.7574960547080484,0.2840610205155181,56.29142556549185,1.2309310889005787,0.9942135718043135,0.23671751709626512,0.2840610205155181,0.09468700683850605,0.33140452393477116,0.9942135718043135,0.4260915307732772,0.1893740136770121,13.824302998421883,6.154655444502893,0.6154655444502893,1.846396633350868,5.965281430825881,0.0,0.5207785376117833,66.66666666666667,37.5,12.5,0.7889,58.0,70.4074074074074,0.14203051025775906,33.333333333333336,44.44444444444444,44.52054794520548
74022,Stefan Ristovski,Dinamo Zagreb,Defender,34,Macedonia,28.0,1891.0,2.0,2.0,22.0,3.0,1273.0,86.88,24.0,16.0,170.0,96.0,9.0,0.0,7.12,17.0,7.0,10.0,30.0,64.0,16.0,128.0,71.0,19.0,37.0,42.0,0.0,0.0,19.0,12.0,0.0,0.09518773135906927,0.09518773135906927,1.047065044949762,0.1427815970386039,60.58699101004759,1.1422527763088313,0.7615018508725542,0.42834479111581175,0.8090957165520889,0.3331570597567425,0.47593865679534636,1.4278159703860391,3.0460074034902167,0.7615018508725542,6.092014806980433,3.3791644632469593,0.9042834479111581,1.7609730301427815,1.9989423585404549,0.0,0.9042834479111581,42.857142857142854,13.636363636363637,9.090909090909092,0.8687999999999999,56.470588235294116,67.53571428571429,0.19037546271813854,41.1764705882353,25.0,55.46875
21404328,Antonio Đaković,Šibenik,Goalkeeper,25,Croatia,21.0,1890.0,0.0,0.0,0.0,0.0,565.0,67.26,0.0,0.0,3.0,3.0,4.0,0.0,6.88,1.0,1.0,0.0,1.0,0.0,0.0,357.0,175.0,0.0,2.0,24.0,57.0,33.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,26.904761904761905,0.0,0.0,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,17.0,8.333333333333334,0.0,0.09523809523809523,1.1428571428571428,2.7142857142857144,1.7142857142857142,23.80952380952381,0.0,0.0,0.6726000000000001,100.0,90.0,0.0,100.0,0.0,49.01960784313726
73844,Marko Dabro,Varaždin,Attacker,29,Croatia,34.0,1884.0,1.0,2.0,51.0,15.0,332.0,76.81,11.0,1.0,186.0,85.0,3.0,0.0,6.87,26.0,12.0,6.0,38.0,1.0,1.0,10.0,6.0,19.0,27.0,2.0,0.0,0.0,10.0,15.0,0.0,0.04777070063694268,0.09554140127388536,2.4363057324840764,0.7165605095541401,15.859872611464969,0.5254777070063694,0.04777070063694268,0.14331210191082802,1.2420382165605095,0.5732484076433121,0.28662420382165604,1.8152866242038217,0.04777070063694268,0.04777070063694268,0.47770700636942676,0.28662420382165604,0.9076433121019108,1.2898089171974523,0.09554140127388536,0.0,0.47770700636942676,44.11764705882353,29.41176470588235,1.9607843137254901,0.7681,45.69892473118279,55.411764705882355,0.14331210191082805,46.15384615384615,100.0,60.0
37616075,Antonio Mauric,Istra 1961,Midfielder,22,Croatia,26.0,1870.0,0.0,4.0,22.0,7.0,838.0,82.58,45.0,19.0,158.0,89.0,4.0,0.0,7.09,20.0,11.0,10.0,17.0,32.0,7.0,84.0,50.0,18.0,17.0,21.0,0.0,0.0,20.0,12.0,0.0,0.0,0.1925133689839572,1.0588235294117647,0.33689839572192515,40.331550802139034,2.165775401069519,0.9144385026737968,0.1925133689839572,0.9625668449197861,0.5294117647058824,0.48128342245989303,0.8181818181818182,1.5401069518716577,0.33689839572192515,4.042780748663102,2.406417112299465,0.8663101604278075,0.8181818181818182,1.0106951871657754,0.0,0.9625668449197861,46.15384615384615,31.818181818181817,0.0,0.8258,56.32911392405063,71.92307692307692,0.1925133689839572,55.0,21.875,59.523809523809526
19624018,Adrian Liber,Slaven Koprivnica,Midfielder,25,Croatia,28.0,1866.0,2.0,1.0,30.0,10.0,574.0,73.87,31.0,11.0,213.0,87.0,4.0,0.0,6.84,47.0,16.0,22.0,24.0,37.0,6.0,37.0,16.0,14.0,12.0,17.0,0.0,0.0,27.0,8.0,0.0,0.09646302250803858,0.04823151125401929,1.4469453376205788,0.48231511254019294,27.684887459807072,1.495176848874598,0.5305466237942122,0.19292604501607716,2.266881028938907,0.7717041800643086,1.0610932475884245,1.157556270096463,1.7845659163987138,0.28938906752411575,1.7845659163987138,0.7717041800643086,0.6752411575562701,0.5787781350482315,0.819935691318328,0.0,1.302250803858521,28.571428571428573,33.333333333333336,6.666666666666667,0.7387,40.84507042253521,66.64285714285714,0.14469453376205788,34.04255319148936,16.216216216216218,43.24324324324324
73913,Ilija Nestorovski,Slaven Koprivnica,Attacker,36,Macedonia,23.0,1866.0,7.0,2.0,59.0,27.0,528.0,63.64,19.0,4.0,282.0,124.0,6.0,0.0,7.29,11.0,8.0,7.0,42.0,12.0,1.0,63.0,34.0,15.0,58.0,24.0,0.0,0.0,18.0,9.0,0.0,0.33762057877813506,0.09646302250803858,2.8456591639871385,1.302250803858521,25.466237942122188,0.9163987138263665,0.19292604501607716,0.28938906752411575,0.5305466237942122,0.3858520900321543,0.33762057877813506,2.0257234726688105,0.5787781350482315,0.04823151125401929,3.0385852090032155,1.639871382636656,0.7234726688102894,2.797427652733119,1.157556270096463,0.0,0.8681672025723473,39.130434782608695,45.76271186440678,11.864406779661017,0.6364,43.97163120567376,81.1304347826087,0.4340836012861736,72.72727272727273,8.333333333333334,53.96825396825397
37535538,Luka Dajcer,Lokomotiva Zagreb,Defender,25,Croatia,24.0,1845.0,1.0,0.0,9.0,2.0,962.0,76.82,30.0,27.0,174.0,107.0,3.0,0.0,6.93,23.0,13.0,9.0,17.0,22.0,7.0,189.0,73.0,9.0,47.0,91.0,0.0,0.0,29.0,4.0,0.0,0.04878048780487805,0.0,0.43902439024390244,0.0975609756097561,46.926829268292686,1.4634146341463414,1.3170731707317074,0.14634146341463414,1.1219512195121952,0.6341463414634146,0.43902439024390244,0.8292682926829268,1.0731707317073171,0.34146341463414637,9.21951219512195,3.5609756097560976,0.43902439024390244,2.292682926829268,4.439024390243903,0.0,1.4146341463414633,16.666666666666668,22.22222222222222,11.11111111111111,0.7681999999999999,61.49425287356322,76.875,0.04878048780487805,56.52173913043478,31.818181818181817,38.62433862433863
527767,Naïs Djouahra,Rijeka,Attacker,26,France,28.0,1823.0,4.0,4.0,45.0,12.0,501.0,75.45,25.0,13.0,192.0,79.0,1.0,0.0,7.11,85.0,38.0,19.0,8.0,112.0,29.0,33.0,14.0,34.0,8.0,9.0,0.0,0.0,14.0,15.0,0.0,0.1974766867800329,0.1974766867800329,2.2216127262753704,0.5924300603400987,24.733955019199122,1.2342292923752056,0.6417992320351069,0.04936917169500823,4.196379594075699,1.8760285244103128,0.9380142622051564,0.3949533735600658,5.529347229840922,1.4317059791552387,1.6291826659352715,0.6911684037301152,1.6785518376302797,0.3949533735600658,0.44432254525507403,0.0,0.6911684037301152,53.57142857142857,26.666666666666668,8.88888888888889,0.7545000000000001,41.145833333333336,65.10714285714286,0.3949533735600658,44.705882352941174,25.892857142857142,42.42424242424242
97414,Ismaël Diallo,Hajduk Split,Defender,29,Ivory Coast,25.0,1811.0,1.0,1.0,7.0,1.0,689.0,76.63,60.0,26.0,240.0,134.0,8.0,1.0,6.92,39.0,16.0,18.0,31.0,42.0,8.0,95.0,44.0,9.0,28.0,37.0,0.0,0.0,16.0,11.0,0.0,0.04969630038652678,0.04969630038652678,0.34787410270568747,0.04969630038652678,34.24075096631695,2.9817780231916067,1.2921038100496962,0.44726670347874103,1.9381557150745445,0.7951408061844285,0.8945334069574821,1.5405853119823303,2.0872446162341247,0.39757040309221425,4.721148536720044,2.186637217007178,0.44726670347874103,1.3914964108227499,1.8387631143014909,0.0,0.7951408061844285,44.0,14.285714285714286,14.285714285714286,0.7663,55.833333333333336,72.44,0.09939260077305356,41.02564102564103,19.047619047619047,46.31578947368421
34398,Roberto Puncec,Šibenik,Defender,34,Croatia,20.0,1772.0,0.0,0.0,5.0,1.0,835.0,82.99,16.0,20.0,90.0,53.0,4.0,0.0,6.81,2.0,1.0,5.0,6.0,0.0,0.0,126.0,55.0,4.0,31.0,85.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0.25395033860045146,0.050790067720090294,42.409706546275395,0.8126410835214447,1.0158013544018059,0.20316027088036118,0.10158013544018059,0.050790067720090294,0.25395033860045146,0.3047404063205418,0.0,0.0,6.399548532731377,2.793453724604966,0.20316027088036118,1.574492099322799,4.317155756207675,0.0,1.8284424379232507,20.0,20.0,0.0,0.8299,58.888888888888886,88.6,0.0,50.0,0.0,43.65079365079365
72677,Vedran Jugovic,Osijek,Midfielder,36,Croatia,30.0,1766.0,2.0,0.0,17.0,5.0,686.0,86.88,24.0,27.0,122.0,56.0,8.0,1.0,6.84,10.0,4.0,14.0,7.0,13.0,3.0,49.0,25.0,9.0,21.0,26.0,0.0,0.0,26.0,7.0,0.0,0.10192525481313704,0.0,0.8663646659116648,0.2548131370328426,34.960362400906,1.2231030577576445,1.37599093997735,0.45866364665911663,0.5096262740656852,0.20385050962627407,0.7134767836919592,0.3567383918459796,0.6625141562853907,0.15288788221970556,2.497168742921857,1.274065685164213,0.45866364665911663,1.0702151755379388,1.3250283125707814,0.0,1.3250283125707814,23.333333333333332,29.41176470588235,11.764705882352942,0.8687999999999999,45.90163934426229,58.86666666666667,0.10192525481313704,40.0,23.076923076923077,51.02040816326531
74127,Anthony Kalik,Hajduk Split,Midfielder,28,Australia,31.0,1742.0,3.0,1.0,26.0,8.0,357.0,69.19,19.0,3.0,194.0,65.0,6.0,0.0,6.78,18.0,4.0,8.0,19.0,12.0,3.0,29.0,15.0,18.0,21.0,8.0,0.0,0.0,17.0,12.0,0.0,0.1549942594718714,0.05166475315729047,1.3432835820895523,0.4133180252583238,18.444316877152698,0.981630309988519,0.1549942594718714,0.3099885189437428,0.9299655568312285,0.2066590126291619,0.4133180252583238,0.981630309988519,0.6199770378874856,0.1549942594718714,1.4982778415614237,0.7749712973593571,0.9299655568312285,1.0849598163030998,0.4133180252583238,0.0,0.878300803673938,38.70967741935484,30.76923076923077,11.538461538461538,0.6919,33.50515463917526,56.193548387096776,0.20665901262916186,22.22222222222222,25.0,51.724137931034484
37697289,Salim Fago Lawal,Istra 1961,Attacker,23,Nigeria,29.0,1724.0,4.0,0.0,51.0,15.0,382.0,64.92,5.0,4.0,259.0,79.0,2.0,0.0,6.78,56.0,14.0,6.0,15.0,39.0,4.0,15.0,9.0,9.0,45.0,25.0,0.0,0.0,22.0,8.0,0.0,0.2088167053364269,0.0,2.6624129930394433,0.7830626450116009,19.94199535962877,0.26102088167053367,0.2088167053364269,0.10440835266821345,2.9234338747099766,0.7308584686774942,0.31322505800464034,0.7830626450116009,2.0359628770301623,0.2088167053364269,0.7830626450116009,0.46983758700696054,0.46983758700696054,2.3491879350348026,1.3051044083526682,0.0,1.148491879350348,27.586206896551722,29.41176470588235,7.8431372549019605,0.6492,30.501930501930502,59.44827586206897,0.2088167053364269,25.0,10.256410256410257,60.0
72702,M. Maloča,Gorica,Defender,37,Croatia,19.0,1706.0,0.0,0.0,8.0,1.0,894.0,84.12,20.0,12.0,115.0,70.0,2.0,0.0,6.98,1.0,1.0,6.0,12.0,1.0,1.0,133.0,55.0,1.0,38.0,115.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.4220398593200469,0.05275498241500586,47.16295427901524,1.0550996483001172,0.6330597889800703,0.10550996483001172,0.05275498241500586,0.05275498241500586,0.31652989449003516,0.6330597889800703,0.05275498241500586,0.05275498241500586,7.01641266119578,2.9015240328253222,0.05275498241500586,2.004689331770223,6.066822977725674,0.0,1.2661195779601406,21.05263157894737,12.5,0.0,0.8412000000000001,60.869565217391305,89.78947368421052,0.0,100.0,100.0,41.35338345864662
9302755,Ivan Dolcek,Slaven Koprivnica,Attacker,26,Croatia,31.0,1701.0,3.0,2.0,37.0,12.0,433.0,76.21,27.0,10.0,228.0,95.0,2.0,0.0,6.89,67.0,27.0,10.0,27.0,38.0,10.0,26.0,16.0,23.0,13.0,4.0,0.0,0.0,23.0,8.0,0.0,0.15873015873015872,0.10582010582010581,1.9576719576719577,0.6349206349206349,22.91005291005291,1.4285714285714286,0.5291005291005291,0.10582010582010581,3.544973544973545,1.4285714285714286,0.5291005291005291,1.4285714285714286,2.0105820105820107,0.5291005291005291,1.3756613756613756,0.8465608465608465,1.216931216931217,0.6878306878306878,0.21164021164021163,0.0,1.216931216931217,25.806451612903224,32.432432432432435,8.108108108108109,0.7620999999999999,41.666666666666664,54.87096774193548,0.26455026455026454,40.298507462686565,26.31578947368421,61.53846153846154
32786881,Tomislav Duvnjak,Varaždin,Midfielder,23,Croatia,29.0,1692.0,1.0,0.0,8.0,2.0,819.0,82.78,48.0,20.0,220.0,127.0,8.0,0.0,6.96,32.0,12.0,18.0,50.0,17.0,3.0,120.0,62.0,12.0,21.0,42.0,0.0,0.0,11.0,11.0,0.0,0.05319148936170213,0.0,0.425531914893617,0.10638297872340426,43.56382978723404,2.5531914893617023,1.0638297872340425,0.425531914893617,1.702127659574468,0.6382978723404256,0.9574468085106383,2.6595744680851063,0.9042553191489362,0.1595744680851064,6.382978723404255,3.297872340425532,0.6382978723404256,1.1170212765957446,2.234042553191489,0.0,0.5851063829787234,37.93103448275862,25.0,12.5,0.8278,57.72727272727273,58.3448275862069,0.05319148936170213,37.5,17.647058823529413,51.666666666666664
37600592,Luka Vrbancic,Lokomotiva Zagreb,Midfielder,21,Croatia,26.0,1668.0,3.0,0.0,28.0,13.0,550.0,75.82,40.0,13.0,229.0,109.0,4.0,0.0,6.96,36.0,18.0,13.0,41.0,52.0,15.0,77.0,38.0,22.0,11.0,16.0,0.0,0.0,27.0,5.0,0.0,0.1618705035971223,0.0,1.5107913669064748,0.7014388489208633,29.676258992805757,2.158273381294964,0.7014388489208633,0.2158273381294964,1.9424460431654675,0.9712230215827338,0.7014388489208633,2.212230215827338,2.805755395683453,0.8093525179856115,4.154676258992806,2.050359712230216,1.1870503597122302,0.5935251798561151,0.8633093525179856,0.0,1.4568345323741008,19.23076923076923,46.42857142857143,10.714285714285714,0.7582,47.59825327510917,64.15384615384616,0.1618705035971223,50.0,28.846153846153847,49.35064935064935
37546618,Raúl Torrente,Dinamo Zagreb,Defender,24,Spain,21.0,1650.0,2.0,1.0,18.0,7.0,1149.0,86.77,30.0,17.0,119.0,79.0,3.0,0.0,7.22,0.0,0.0,6.0,12.0,1.0,1.0,144.0,57.0,6.0,37.0,81.0,0.0,0.0,21.0,7.0,0.0,0.10909090909090909,0.05454545454545454,0.9818181818181818,0.38181818181818183,62.67272727272727,1.6363636363636365,0.9272727272727272,0.16363636363636364,0.0,0.0,0.32727272727272727,0.6545454545454545,0.05454545454545454,0.05454545454545454,7.8545454545454545,3.109090909090909,0.32727272727272727,2.018181818181818,4.418181818181818,0.0,1.1454545454545455,33.333333333333336,38.888888888888886,11.11111111111111,0.8676999999999999,66.38655462184875,78.57142857142857,0.16363636363636364,0.0,100.0,39.583333333333336
37551107,Leon Belcar,Varaždin,Midfielder,24,Croatia,20.0,1624.0,3.0,0.0,24.0,4.0,743.0,80.89,26.0,25.0,151.0,88.0,5.0,0.0,7.24,24.0,10.0,6.0,35.0,11.0,1.0,131.0,78.0,19.0,17.0,25.0,0.0,0.0,10.0,10.0,0.0,0.16625615763546797,0.0,1.3300492610837438,0.22167487684729065,41.176108374384235,1.4408866995073892,1.3854679802955665,0.2770935960591133,1.3300492610837438,0.5541871921182266,0.33251231527093594,1.9396551724137931,0.6096059113300493,0.05541871921182266,7.259852216748769,4.322660098522167,1.0529556650246306,0.9421182266009852,1.3854679802955665,0.0,0.5541871921182266,50.0,16.666666666666668,12.5,0.8089,58.27814569536424,81.2,0.16625615763546797,41.666666666666664,9.090909090909092,59.541984732824424
37694071,Niko Sigur,Hajduk Split,Midfielder,22,Canada,28.0,1612.0,3.0,1.0,17.0,6.0,649.0,84.9,53.0,17.0,216.0,122.0,6.0,0.0,6.99,26.0,14.0,14.0,39.0,10.0,2.0,38.0,20.0,8.0,15.0,19.0,0.0,0.0,21.0,9.0,0.0,0.1674937965260546,0.05583126550868486,0.9491315136476427,0.3349875930521092,36.234491315136474,2.9590570719602978,0.9491315136476427,0.3349875930521092,1.4516129032258065,0.7816377171215881,0.7816377171215881,2.1774193548387095,0.5583126550868487,0.11166253101736973,2.1215880893300247,1.1166253101736974,0.4466501240694789,0.8374689826302729,1.0607940446650124,0.0,1.1724565756823822,32.142857142857146,35.294117647058826,17.647058823529413,0.8490000000000001,56.48148148148148,57.57142857142857,0.22332506203473945,53.84615384615385,20.0,52.63157894736842
72857,Duje Cop,Rijeka,Attacker,36,Croatia,18.0,1608.0,6.0,2.0,47.0,24.0,338.0,62.43,14.0,3.0,164.0,55.0,1.0,0.0,7.2,18.0,6.0,10.0,16.0,10.0,2.0,13.0,5.0,14.0,19.0,9.0,0.0,0.0,27.0,3.0,0.0,0.3358208955223881,0.11194029850746269,2.6305970149253732,1.3432835820895523,18.917910447761194,0.7835820895522388,0.16791044776119404,0.055970149253731345,1.007462686567164,0.3358208955223881,0.5597014925373134,0.8955223880597015,0.5597014925373134,0.11194029850746269,0.7276119402985075,0.2798507462686567,0.7835820895522388,1.0634328358208955,0.503731343283582,0.0,1.5111940298507462,16.666666666666668,51.06382978723404,12.76595744680851,0.6243,33.53658536585366,89.33333333333333,0.44776119402985076,33.333333333333336,20.0,38.46153846153846
74090,Valentino Majstorovic,Gorica,Defender,30,Croatia,29.0,1602.0,0.0,0.0,8.0,2.0,415.0,68.19,38.0,13.0,261.0,125.0,0.0,0.0,6.71,44.0,20.0,12.0,42.0,29.0,6.0,55.0,10.0,13.0,27.0,39.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.449438202247191,0.11235955056179775,23.314606741573034,2.134831460674157,0.7303370786516854,0.0,2.4719101123595504,1.1235955056179776,0.6741573033707865,2.359550561797753,1.6292134831460674,0.33707865168539325,3.0898876404494384,0.5617977528089888,0.7303370786516854,1.5168539325842696,2.191011235955056,0.0,1.348314606741573,27.586206896551722,25.0,0.0,0.6819,47.89272030651341,55.241379310344826,0.0,45.45454545454545,20.689655172413794,18.181818181818183
3533873,Ivan Nekic,Varaždin,Defender,25,Croatia,18.0,1596.0,0.0,0.0,7.0,1.0,961.0,81.48,33.0,32.0,147.0,90.0,2.0,0.0,7.28,8.0,7.0,5.0,5.0,3.0,1.0,185.0,72.0,4.0,45.0,66.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.39473684210526316,0.05639097744360902,54.19172932330827,1.8609022556390977,1.8045112781954886,0.11278195488721804,0.45112781954887216,0.39473684210526316,0.2819548872180451,0.2819548872180451,0.16917293233082706,0.05639097744360902,10.43233082706767,4.06015037593985,0.22556390977443608,2.537593984962406,3.7218045112781954,0.0,0.7330827067669173,50.0,14.285714285714286,0.0,0.8148000000000001,61.224489795918366,88.66666666666667,0.0,87.5,33.333333333333336,38.91891891891892
56643,Dario Melnjak,Hajduk Split,Defender,33,Croatia,32.0,1596.0,0.0,1.0,16.0,2.0,638.0,74.92,31.0,26.0,107.0,69.0,0.0,0.0,6.96,11.0,5.0,8.0,10.0,52.0,13.0,96.0,35.0,17.0,24.0,40.0,0.0,0.0,19.0,11.0,0.0,0.0,0.05639097744360902,0.9022556390977443,0.11278195488721804,35.97744360902256,1.7481203007518797,1.4661654135338347,0.0,0.6203007518796992,0.2819548872180451,0.45112781954887216,0.5639097744360902,2.9323308270676693,0.7330827067669173,5.413533834586466,1.9736842105263157,0.9586466165413534,1.3533834586466165,2.255639097744361,0.0,1.0714285714285714,34.375,12.5,0.0,0.7492,64.48598130841121,49.875,0.05639097744360902,45.45454545454545,25.0,36.458333333333336
28912771,Adrion Pajaziti,Gorica,Midfielder,23,Albania,23.0,1569.0,3.0,0.0,11.0,7.0,754.0,88.86,18.0,12.0,186.0,92.0,2.0,0.0,6.96,35.0,19.0,18.0,47.0,28.0,10.0,68.0,39.0,13.0,9.0,13.0,0.0,0.0,24.0,9.0,0.0,0.17208413001912046,0.0,0.6309751434034416,0.40152963671128106,43.250478011472275,1.0325047801147227,0.6883365200764818,0.1147227533460803,2.0076481835564053,1.089866156787763,1.0325047801147227,2.6959847036328872,1.6061185468451242,0.5736137667304015,3.9005736137667304,2.237093690248566,0.745697896749522,0.5162523900573613,0.745697896749522,0.0,1.3766730401529637,39.130434782608695,63.63636363636363,27.272727272727273,0.8886,49.46236559139785,68.21739130434783,0.17208413001912046,54.285714285714285,35.714285714285715,57.35294117647059
32405608,Ivan Smolcic,Rijeka,Defender,25,Croatia,18.0,1564.0,1.0,2.0,19.0,3.0,716.0,70.39,37.0,36.0,171.0,98.0,4.0,0.0,7.42,17.0,6.0,6.0,16.0,30.0,9.0,145.0,65.0,19.0,40.0,46.0,0.0,0.0,8.0,11.0,0.0,0.05754475703324808,0.11508951406649616,1.0933503836317136,0.17263427109974425,41.20204603580563,2.129156010230179,2.071611253196931,0.23017902813299232,0.9782608695652174,0.3452685421994885,0.3452685421994885,0.9207161125319693,1.7263427109974425,0.5179028132992327,8.343989769820972,3.7404092071611252,1.0933503836317136,2.3017902813299234,2.6470588235294117,0.0,0.46035805626598464,61.111111111111114,15.789473684210526,5.2631578947368425,0.7039,57.30994152046784,86.88888888888889,0.17263427109974425,35.294117647058826,30.0,44.827586206896555
24838185,Ivan Cubelic,Slaven Koprivnica,Midfielder,23,Croatia,27.0,1546.0,0.0,1.0,21.0,6.0,719.0,75.94,50.0,39.0,222.0,110.0,6.0,0.0,6.95,16.0,7.0,37.0,15.0,37.0,8.0,129.0,73.0,14.0,38.0,38.0,0.0,0.0,22.0,7.0,0.0,0.0,0.05821474773609314,1.222509702457956,0.34928848641655885,41.85640362225097,2.9107373868046573,2.2703751617076326,0.34928848641655885,0.9314359637774903,0.407503234152652,2.153945666235446,0.8732212160413971,2.153945666235446,0.46571798188874514,7.509702457956015,4.249676584734799,0.815006468305304,2.2121604139715396,2.2121604139715396,0.0,1.2807244501940491,25.925925925925927,28.571428571428573,0.0,0.7594,49.549549549549546,57.25925925925926,0.05821474773609314,43.75,21.62162162162162,56.58914728682171
37287242,Ivan Laća,Šibenik,Attacker,23,Croatia,30.0,1545.0,3.0,4.0,40.0,10.0,469.0,67.8,27.0,19.0,139.0,68.0,0.0,0.0,6.93,15.0,6.0,4.0,16.0,28.0,11.0,71.0,29.0,16.0,25.0,16.0,0.0,0.0,22.0,4.0,0.0,0.17475728155339806,0.23300970873786409,2.3300970873786406,0.5825242718446602,27.320388349514563,1.5728155339805825,1.1067961165048543,0.0,0.8737864077669902,0.34951456310679613,0.23300970873786409,0.9320388349514563,1.6310679611650485,0.6407766990291263,4.135922330097087,1.6893203883495145,0.9320388349514563,1.4563106796116505,0.9320388349514563,0.0,1.2815533980582525,13.333333333333334,25.0,7.5,0.6779999999999999,48.92086330935252,51.5,0.4077669902912622,40.0,39.285714285714285,40.84507042253521
37563601,Luka Stojkovic,Dinamo Zagreb,Midfielder,22,Croatia,26.0,1542.0,6.0,5.0,49.0,20.0,787.0,80.56,37.0,13.0,215.0,111.0,3.0,0.0,7.59,48.0,25.0,24.0,22.0,143.0,43.0,73.0,51.0,53.0,26.0,11.0,0.0,0.0,15.0,8.0,0.0,0.35019455252918286,0.2918287937743191,2.859922178988327,1.1673151750972763,45.93385214007782,2.159533073929961,0.7587548638132295,0.17509727626459143,2.801556420233463,1.4591439688715953,1.4007782101167314,1.284046692607004,8.346303501945526,2.509727626459144,4.260700389105058,2.9766536964980546,3.093385214007782,1.517509727626459,0.642023346303502,0.0,0.8754863813229572,30.76923076923077,40.816326530612244,12.244897959183673,0.8056,51.627906976744185,59.30769230769231,0.6420233463035019,52.083333333333336,30.06993006993007,69.86301369863014
129585,Alessandro Tuia,Osijek,Defender,36,Italy,18.0,1537.0,0.0,1.0,7.0,0.0,819.0,79.73,23.0,25.0,118.0,77.0,6.0,0.0,6.98,2.0,0.0,4.0,20.0,0.0,0.0,182.0,69.0,4.0,36.0,94.0,0.0,0.0,23.0,4.0,0.0,0.0,0.05855562784645413,0.4098893949251789,0.0,47.95705920624594,1.346779440468445,1.4638906961613534,0.35133376707872477,0.11711125569290826,0.0,0.2342225113858165,1.1711125569290826,0.0,0.0,10.657124268054652,4.040338321405335,0.2342225113858165,2.108002602472349,5.504229017566688,0.0,1.346779440468445,22.22222222222222,0.0,0.0,0.7973,65.2542372881356,85.38888888888889,0.05855562784645413,0.0,0.0,37.91208791208791
