player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating,goals_per90,assists_per90,shots_per90,shots_on_target_per90,passes_per90,tackles_per90,interceptions_per90,cards_per90,shot_accuracy,goal_conversion,pass_accuracy_ratio,duel_success_rate,minutes_per_appearance,goal_contribution_per90,attacking_score,creative_score,defensive_score,discipline_score,overall_score
37627239,Noel Bodetic,Rijeka,Defender,22.0,Croatia,9.0,474.0,0.0,1.0,7.0,2.0,232.0,86.21,7.0,4.0,27.0,12.0,0.0,0.0,6.87,0.0,0.189873417721519,1.3291139240506329,0.379746835443038,44.050632911392405,1.3291139240506329,0.759493670886076,0.0,28.571428571428573,0.0,0.8621,44.44444444444444,52.66666666666666,0.189873417721519,36.12334801762115,81.86490455212923,36.196769456681345,93.17180616740089,55.5726872246696
4536487,Tiago Dantas,Rijeka,Midfielder,25.0,Portugal,31.0,2487.0,7.0,6.0,39.0,16.0,1211.0,87.28,15.0,16.0,108.0,51.0,4.0,0.0,7.31,0.2533172496984318,0.2171290711700844,1.4113389626055488,0.5790108564535585,43.82388419782871,0.5428226779252111,0.5790108564535585,0.1447527141133896,41.02564102564103,17.94871794871795,0.8728,47.22222222222222,80.2258064516129,0.4704463208685162,83.25991189427312,85.16886930983848,26.725403817914835,58.590308370044056,64.40528634361233
72857,Duje Cop,Rijeka,Attacker,36.0,Croatia,25.0,951.0,2.0,0.0,27.0,6.0,179.0,70.95,7.0,6.0,100.0,35.0,2.0,0.0,6.57,0.1892744479495268,0.0,2.555205047318612,0.5678233438485805,16.94006309148265,0.6624605678233438,0.5678233438485805,0.1892744479495268,22.22222222222222,7.407407407407407,0.7095,35.0,38.04,0.1892744479495268,70.26431718061674,14.61086637298091,15.859030837004404,44.93392070484582,34.713656387665196
139181,Justas Lasickas,Rijeka,Defender,28.0,Lithuania,29.0,1541.0,0.0,1.0,10.0,2.0,662.0,74.17,36.0,25.0,208.0,107.0,5.0,0.0,6.73,0.0,0.0584036340038935,0.5840363400389358,0.1168072680077871,38.66320571057755,2.102530824140169,1.4600908500973393,0.2920181700194679,20.0,0.0,0.7417,51.44230769230769,53.13793103448276,0.0584036340038935,24.963289280469898,45.96182085168869,73.7885462555066,22.466960352422902,45.66079295154184
47589,Stjepan Radeljic,Rijeka,Defender,28.0,Bosnia and Herzegovina,25.0,1977.0,2.0,1.0,22.0,5.0,1298.0,85.59,34.0,31.0,171.0,101.0,8.0,0.0,7.01,0.0910470409711684,0.0455235204855842,1.0015174506828528,0.2276176024279211,59.08952959028832,1.5477996965098637,1.4112291350531108,0.3641881638846737,22.727272727272727,9.090909090909092,0.8559,59.06432748538012,79.08,0.1365705614567526,59.177679882525695,74.15565345080763,72.83406754772393,11.013215859030836,62.951541850220266
37543226,Toni Fruk,Rijeka,Midfielder,25.0,Croatia,31.0,2131.0,12.0,3.0,74.0,25.0,712.0,78.93,37.0,10.0,283.0,148.0,2.0,0.0,7.2,0.5068043172219615,0.1267010793054903,3.125293289535429,1.0558423275457531,30.07038948850305,1.5626466447677148,0.4223369310183013,0.0844673862036602,33.78378378378378,16.216216216216218,0.7893000000000001,52.29681978798587,68.74193548387096,0.6335053965274519,91.70337738619678,53.01027900146843,44.19970631424376,78.41409691629956,64.51541850220265
37514224,Aleksa Todorović,Rijeka,Goalkeeper,22.0,Serbia,3.0,270.0,0.0,0.0,0.0,0.0,97.0,53.61,1.0,0.0,6.0,6.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,32.333333333333336,0.3333333333333333,0.0,0.0,0.0,0.0,0.5361,100.0,90.0,0.0,,,,,
67827,Amer Gojak,Rijeka,Midfielder,29.0,Bosnia and Herzegovina,30.0,1585.0,2.0,2.0,30.0,12.0,467.0,76.87,27.0,5.0,157.0,70.0,2.0,0.0,6.73,0.113564668769716,0.113564668769716,1.7034700315457414,0.6813880126182965,26.517350157728707,1.5331230283911672,0.2839116719242902,0.113564668769716,40.0,6.666666666666667,0.7687,44.5859872611465,52.833333333333336,0.2271293375394321,67.25403817914831,44.34654919236417,29.809104258443465,69.16299559471366,49.33920704845815
16488582,Ville Koski,Istra 1961,Defender,24.0,Finland,18.0,1506.0,0.0,0.0,2.0,0.0,974.0,88.09,21.0,17.0,110.0,64.0,3.0,0.0,6.85,0.0,0.0,0.1195219123505976,0.0,58.20717131474104,1.254980079681275,1.0159362549800797,0.1792828685258964,0.0,0.0,0.8809,58.18181818181818,83.66666666666667,0.0,17.91483113069016,69.38325991189427,59.32452276064611,49.77973568281938,48.9647577092511
37634142,Marin Zgomba,Istra 1961,Midfielder,21.0,Croatia,1.0,4.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,45.0,22.5,0.0,0.0,0.0,0.0,1.0,50.0,4.0,0.0,,,,,
