category,rank,player_id,player_name,team_name,position,age,minutes,goals,assists,goals_per90,assists_per90,attacking_score,creative_score,defensive_score,discipline_score,overall_score,dribbling_score,passing_score,duel_defending_score,progressive_midfielder_score,passer_defender_score,goalkeeper_score,age_bonus,reliability_bonus,age_potential_score,team_average_score,score_above_team_average,standout_bonus,weak_team_bonus,underrated_score
best_u23,3,37596354,Sergi Domínguez,Dinamo Zagreb,Defender,21.0,2576.0,2.0,3.0,0.0698757763975155,0.1048136645962733,81.09756097560975,87.39837398373983,76.01626016260163,60.55045871559633,79.40870440814498,31.269113149847097,67.43119266055047,82.24770642201835,63.41463414634147,79.01422764227644,,4.0,7.08256880733945,90.49127321548444,63.549995266537,15.858709141607989,7.929354570803994,0.0,87.33805897894898
best_u23,4,37704799,Adriano Jagusic,Slaven Koprivnica,Midfielder,20.0,1728.0,7.0,4.0,0.3645833333333333,0.2083333333333333,88.46153846153845,64.1025641025641,50.76923076923077,93.11926605504588,70.31192660550458,78.13455657492354,72.93577981651376,40.022935779816514,79.61538461538461,55.76923076923077,,6.0,5.064220183486238,81.37614678899082,50.79415848648339,19.51776811902119,9.758884059510596,0.0,80.07081066501517
best_u23,5,37540937,Mateo Lisica,Dinamo Zagreb,Attacker,22.0,1387.0,2.0,8.0,0.129776496034607,0.5191059841384282,26.543209876543205,98.76543209876544,76.5432098765432,82.11009174311927,68.76656472986747,47.400611620795104,70.00000000000001,42.86697247706422,75.46296296296296,85.49382716049382,,2.0,4.036697247706422,74.8032619775739,63.549995266537,5.216569463330472,2.608284731665236,0.0,71.3748494615327
best_u23,6,37694071,Niko Sigur,Hajduk Split,Midfielder,22.0,2224.0,1.0,2.0,0.0404676258992805,0.0809352517985611,32.82051282051282,81.28205128205128,87.17948717948718,42.201834862385326,64.60479887085391,57.41590214067279,69.12844036697248,66.23853211009174,45.38461538461539,80.03205128205128,,2.0,6.311926605504588,72.9167254763585,56.332793137714695,8.272005733139217,4.1360028665696085,0.0,68.74080173742352
best_u23,7,37563601,Luka Stojkovic,Dinamo Zagreb,Midfielder,22.0,1812.0,7.0,12.0,0.347682119205298,0.5960264900662252,85.12820512820512,81.02564102564102,36.92307692307693,31.65137614678899,64.08821453775582,56.80428134556575,82.56880733944955,28.784403669724767,74.61538461538461,55.96153846153847,,2.0,5.284403669724771,71.37261820748058,63.549995266537,0.5382192712188214,0.2691096356094107,0.0,64.35732417336523
best_u23,8,37661771,Iker Almena,Hajduk Split,Attacker,22.0,1571.0,3.0,2.0,0.1718650541056652,0.1145767027371101,43.20987654320987,78.70370370370371,54.629629629629626,84.40366972477064,61.40332993544003,85.77981651376147,58.07339449541284,24.86238532110092,74.76851851851852,69.9074074074074,,2.0,4.605504587155964,68.00883452259599,56.332793137714695,5.070536797725332,2.535268398862666,0.0,63.9385983343027
best_u23,9,37594758,Fran Topic,Dinamo Zagreb,Attacker,22.0,732.0,2.0,0.0,0.2459016393442623,0.0,52.16049382716049,61.11111111111112,79.01234567901234,32.56880733944955,60.94206591913014,66.05504587155963,44.12844036697248,39.65596330275229,44.44444444444445,71.21913580246914,,2.0,1.5412844036697249,64.48335032279986,63.549995266537,-2.607929347406859,0.0,0.0,60.94206591913014
best_u23,10,37632412,Samuel Akere,Osijek,Attacker,22.0,980.0,3.0,0.0,0.2755102040816326,0.0,54.629629629629626,45.06172839506173,86.41975308641976,47.70642201834863,60.60397553516819,76.91131498470948,39.63302752293578,45.183486238532105,42.59259259259259,66.12654320987654,,2.0,2.458715596330275,65.06269113149847,47.25074880090916,13.353226734259032,6.676613367129516,1.5951419229851318,68.87573082528284
best_u23,11,37596437,Roko Brajkovic,Hajduk Split,Attacker,21.0,1300.0,3.0,3.0,0.2076923076923077,0.2076923076923077,52.77777777777778,82.71604938271605,45.67901234567901,61.00917431192661,60.45276928304451,61.16207951070336,59.63302752293578,30.98623853211009,78.24074074074075,65.66358024691358,,4.0,3.5779816513761467,68.03075093442067,56.332793137714695,4.119976145329815,2.059988072664908,0.0,62.51275735570942
best_u23,12,37528365,Nail Omerovic,Osijek,Attacker,23.0,2694.0,9.0,1.0,0.3006681514476614,0.0334075723830735,56.17283950617284,68.51851851851852,58.02469135802469,51.8348623853211,59.99830105334692,74.31192660550458,57.1559633027523,24.472477064220183,69.44444444444444,70.9104938271605,,0.0,7.449541284403669,67.44784233775059,47.25074880090916,12.747552252437764,6.373776126218882,1.5951419229851318,67.96721910255094
best_u23,13,37690641,Filip Kruselj,Slaven Koprivnica,Defender,21.0,2226.0,2.0,3.0,0.0808625336927223,0.1212938005390835,82.92682926829269,35.77235772357724,59.34959349593496,53.211009174311926,58.73573506377266,46.48318042813455,48.1651376146789,61.78899082568807,61.89024390243903,43.54674796747968,,4.0,6.348623853211008,69.08435891698366,50.79415848648339,7.941576577289268,3.970788288644634,0.0,62.70652335241729
best_u23,14,23277919,Kerim Çalhanoğlu,Vukovar,Defender,23.0,1350.0,1.0,2.0,0.0666666666666666,0.1333333333333333,84.95934959349593,32.113821138211385,56.5040650406504,62.84403669724771,58.35757440143208,46.94189602446483,49.08256880733945,65.75688073394497,75.91463414634147,42.886178861788615,,0.0,3.834862385321101,62.19243678675318,43.20028406817515,15.157290333256924,7.578645166628462,3.620374289352135,69.55659385741268
best_u23,15,37777176,Miloš Jovičić,Osijek,Attacker,20.0,471.0,1.0,0.0,0.1910828025477707,0.0,60.80246913580248,32.098765432098766,67.28395061728395,93.11926605504588,57.36748216106015,44.4954128440367,27.889908256880734,47.08715596330275,46.75925925925926,50.54012345679012,,6.0,0.146788990825688,63.51427115188584,47.25074880090916,10.116733360150988,5.058366680075494,1.5951419229851318,64.02099076412077
best_young_talents,1,37538492,Gabriel Vidovic,Dinamo Zagreb,Attacker,22.0,1380.0,7.0,4.0,0.4565217391304347,0.2608695652173913,79.62962962962963,96.2962962962963,80.86419753086419,81.65137614678899,85.20217465171594,71.55963302752293,61.10091743119267,32.8440366972477,76.3888888888889,86.7283950617284,,2.0,4.0,91.20217465171594,63.549995266537,21.65217938517894,10.82608969258947,0.0,96.0282643443054
