player_id,player_name,age_2024_2025,age_2025_2026,team_2024_2025,team_2025_2026,position_2024_2025,position_2025_2026,minutes_2024_2025,minutes_2025_2026,minutes_change,overall_score_2024_2025,overall_score_2025_2026,overall_score_change,age_potential_score_change,attacking_score_change,creative_score_change,defensive_score_change,dribbling_score_change,passing_score_change,duel_defending_score_change,progressive_midfielder_score_change,passer_defender_score_change,underrated_score_change,changed_team,same_position,minutes_increased,young_player,improved_overall,improved_specialist_score
129013,Marko Livaja,32,32.0,Hajduk Split,Hajduk Split,Attacker,Attacker,3097.0,1744.0,-1353.0,56.56885688568857,50.72545022086305,-5.843406664825515,-8.705791985926439,-10.011223344556683,5.2637485970819355,-0.7631874298540886,9.000968904229879,4.967753656099553,-6.568262330820236,7.803030303030312,6.512345679012348,-9.69762153287958,False,True,False,False,False,True
1193792,Martin Zlomislic,27,27.0,Rijeka,Rijeka,Goalkeeper,Goalkeeper,3054.0,2970.0,-84.0,62.8889674681754,55.97679438747976,-6.912173080695645,-6.998102774582449,-0.6302521008403374,13.095238095238095,-34.38375350140055,1.3549520089623641,-0.7898083386320245,-2.9964120265237497,-13.497899159663866,-19.292717086834728,-8.174758670038472,False,True,False,False,False,True
73932,Fran Karacic,30,30.0,Lokomotiva Zagreb,Hajduk Split,Defender,Defender,3030.0,908.0,-2122.0,52.98679867986799,57.44573730140971,4.458938621541719,-1.2571118825912606,1.1630532971996246,-12.8613369467028,18.066847335140025,-2.5418596905562154,-5.916977018802804,1.823280951948405,-18.512872628726285,2.5844060523938595,0.6811229077327283,True,True,False,False,True,True
26336984,Niko Jankovic,24,24.0,Rijeka,Rijeka,Midfielder,Midfielder,2995.0,909.0,-2086.0,45.64356435643565,42.72759350741002,-2.9159708490256264,-8.55572014505615,-44.94325346784362,18.041193778898702,21.773854560739803,11.735852484330998,20.841129984558087,11.779680261604135,19.609079445145014,21.618327028163094,-2.0977712145159444,False,True,False,False,False,True
52801,Dario Maresic,26,26.0,Istra 1961,Istra 1961,Defender,Defender,2911.0,1798.0,-1113.0,61.679042904290434,59.97314835533676,-1.7058945489536725,-4.220564364559081,-15.977868112014448,21.262420957542908,-2.4051490514905254,-36.73660944076058,-3.6497411209010835,-2.1087292215459854,-8.494241192411927,-4.5985772357723675,-1.8652765324722083,False,True,False,False,False,False
16488582,Ville Koski,24,24.0,Istra 1961,Istra 1961,Defender,Defender,2881.0,1506.0,-1375.0,46.84268426842685,46.92045200268517,0.07776773425831607,-3.3147293136116076,-0.07904245709125135,2.2922312556458877,2.6422764227642404,24.99545826142247,-0.28431283495321225,-1.1772186392951198,-12.931910569105685,2.65074525745257,0.45767858013202556,False,True,False,False,True,True
73710,Marko Malenica,32,32.0,Osijek,Osijek,Goalkeeper,Goalkeeper,2880.0,2700.0,-180.0,60.7001414427157,58.1354560172693,-2.564685425446399,-2.722011249771967,-0.6302521008403374,19.537815126050432,-26.400560224089652,-0.27855996608835154,3.650649468616596,1.8109047143246393,3.308823529411761,-2.1708683473389456,0.22206755488291208,False,True,False,False,False,True
73640,Oliver Zelenika,33,33.0,Varaždin,Varaždin,Goalkeeper,Goalkeeper,2880.0,2880.0,0.0,66.23762376237623,46.24392876416622,-19.99369499821001,-19.967534584003452,-0.6302521008403374,-40.126050420168056,-24.439775910364133,33.593726345111584,-11.360704877827235,1.8272549732037469,13.655462184873954,-30.15581232492997,-29.967636322462674,False,True,False,False,False,True
183535,Dejan Petrovic,28,28.0,Rijeka,Rijeka,Midfielder,Midfielder,2878.0,1396.0,-1482.0,44.82226911215712,42.51799576570218,-2.3042733464549414,-5.758538038979232,2.8247162673392125,7.007145859604876,-2.2782681799075277,-2.1262906107124486,4.232446180397858,-2.3233263693341826,-8.266078184110974,1.1196931483816712,-1.4860737119452665,False,True,False,False,False,True
34481476,Roko Jurisic,24,24.0,Osijek,Osijek,Defender,Defender,2864.0,1229.0,-1635.0,60.89040154015401,59.26493622734392,-1.6254653128100927,-5.810768246773208,-31.882339656729904,26.479223125564594,7.780036133694665,8.720895025282346,-10.872467980743039,4.487010627668255,-1.8292682926829258,4.597165763324298,1.6308977238373785,False,True,False,False,False,True
74322,Frane Maglica,29,29.0,Varaždin,Varaždin,Defender,Defender,2827.0,1955.0,-872.0,53.94114411441145,46.02875363616021,-7.91239047825124,-9.672768350900895,-26.321138211382113,-2.913279132791331,6.967028003613365,-12.084052441941445,-3.1651376146789048,1.5998274139340438,-0.9654471544715477,1.789747064137309,-11.738091978521517,False,True,False,False,False,True
73090,Tomislav Bozic,38,38.0,Slaven Koprivnica,Slaven Koprivnica,Defender,Defender,2814.0,2320.0,-494.0,62.03520352035203,55.67968225553816,-6.355521264813866,-7.305652975232633,-17.53613369467027,-9.835140018066845,-6.074977416440838,14.528264753080817,-1.1554182941229811,-3.691752202743217,1.5667344173441649,-4.007170280036135,-9.275878433539717,False,True,False,False,False,True
73972,Ante Majstorovic,32,32.0,Rijeka,Rijeka,Defender,Defender,2759.0,2679.0,-80.0,47.76952695269527,57.02058626090848,9.251059308213208,9.340077384332751,8.197831978319769,6.673441734417324,20.652664859981932,0.8508190268568185,10.87473885003179,8.316831683168317,10.340447154471555,16.898148148148145,14.177235384247119,False,True,False,False,True,True
37540937,Mateo Lisica,22,22.0,Istra 1961,Dinamo Zagreb,Attacker,Attacker,2702.0,1387.0,-1315.0,56.99234923492349,68.76656472986747,11.77421549494398,8.68219987136328,-5.274971941638611,38.15937149270484,11.088664421997748,-14.645592999666945,25.049504950495056,14.53776455627214,17.735690235690235,24.812008978675642,10.072752193672173,True,True,False,True,True,True
5270359,Silvio Gorican,26,26.0,Lokomotiva Zagreb,Lokomotiva Zagreb,Attacker,Attacker,2700.0,78.0,-2622.0,49.31233123312332,,,,,,,,,,,,,False,True,False,False,False,False
75000,Antonio Borsic,30,30.0,Varaždin,Varaždin,Defender,Defender,2680.0,2330.0,-350.0,37.31573157315732,51.20608637279033,13.890354799633009,13.372959940881081,54.686088527551945,0.9485094850948528,-1.7502258355916922,1.2959094074545163,-5.671723135616311,0.9199291488781967,8.934620596205953,-4.067863595302619,13.259233639090283,False,True,False,False,True,True
1872745,Mladen Devetak,27,27.0,Rijeka,Rijeka,Defender,Defender,2657.0,2376.0,-281.0,37.204345434543455,43.03871112105616,5.8343656865127045,5.576758274395345,15.898825654923215,27.190605239385725,-15.9327009936766,4.343415992975448,2.453447179580337,-11.091833954037604,-2.0918021680216796,-5.425700090334235,6.652565321022394,False,True,False,False,True,True
37543226,Toni Fruk,25,25.0,Rijeka,Rijeka,Midfielder,Midfielder,2645.0,2131.0,-514.0,48.90034085375751,60.7212420606916,11.820901206934089,10.979044544203596,3.7158469945354824,-1.6645649432534668,27.36443883984868,2.519150997668561,3.894995004087555,13.05772549732037,-4.047919293820939,15.627364438839855,18.597405182859546,False,True,False,False,True,True
37544959,Moris Valincic,23,23.0,Istra 1961,Dinamo Zagreb,Defender,Defender,2619.0,1967.0,-652.0,68.22469746974699,47.000447527411055,-21.22424994233593,-22.39347512173459,-22.831978319783197,-12.003161698283655,-40.56007226738935,-9.6201592636328,-0.8315923335452879,-20.41375238441276,-5.784214092140914,-21.630815266485996,-31.150172092684713,True,True,False,True,False,False
54693,Robert Mudrazija,29,29.0,Lokomotiva Zagreb,Dinamo Zagreb,Midfielder,Midfielder,2600.0,51.0,-2549.0,53.26894984580424,,,,,,,,,,,,,True,True,False,False,False,False
133342,Lamine Ba,28,28.0,Varaždin,Varaždin,Defender,Defender,2590.0,1311.0,-1279.0,55.15401540154016,46.77612441262027,-8.377890988919887,-11.55965136679253,-14.588979223125563,-9.11246612466126,-4.866757000903341,11.679080752111915,-3.8731946589154234,0.05586338450357431,7.452574525745256,-5.973351400180675,-12.810028132754518,False,True,False,False,False,True
23707307,Luka Jelenic,26,26.0,Osijek,Osijek,Defender,Defender,2532.0,2363.0,-169.0,71.75673817381738,65.92805996867308,-5.8286782051443,-5.885359102591835,17.745031616982857,-12.262872628726278,-24.243450767840997,-34.971387046961574,0.3283676991552369,-12.21387046961577,-16.84451219512195,-11.64323622402889,-4.673921614663925,False,True,False,False,False,True
37356247,Ognjen Bakic,23,23.0,Šibenik,Gorica,Midfielder,Midfielder,2487.0,1110.0,-1377.0,35.777471189741924,40.42907551164432,4.651604321902397,0.8209203360726178,37.62084909625893,1.7108028583438468,-12.862547288776796,12.657068459139502,0.06540103551640186,-6.792170042692348,15.520176544766706,-8.155737704918032,3.1080183434247886,True,True,False,True,True,True
73867,Dominik Kovacic,32,32.0,Slaven Koprivnica,Slaven Koprivnica,Defender,Defender,2484.0,2968.0,484.0,62.18921892189218,56.37726560751846,-5.811953314373717,-4.685602147146909,-34.66576332429992,5.216802168021687,9.710930442637768,3.926333000272514,9.477700063584336,-1.071169043509883,16.3109756097561,11.965051942186093,-8.460526507879486,False,True,True,False,False,True
73704,Alen Grgic,31,31.0,Slaven Koprivnica,Slaven Koprivnica,Attacker,Attacker,2478.0,463.0,-2015.0,61.9018901890189,47.923037716615696,-13.978852472403204,-20.48262211542255,-22.609427609427605,-33.73737373737374,-6.767676767676768,2.80300965876404,-8.067036061404295,-3.1907984376419236,-9.81481481481481,-10.096801346801357,-19.275314859989876,False,True,False,False,False,True
