category,rank,player_id,player_name,team_name,position,age,minutes,dribbling_score,passing_score,duel_defending_score,progressive_midfielder_score,passer_defender_score,creative_score,defensive_score,overall_score,successful_dribbles_per90,dribble_success_rate,fouls_drawn_per90,passes_per90,key_passes_per90,pass_accuracy,accurate_long_balls_per90,accurate_crosses_per90,tackles_per90,interceptions_per90,aerials_won_per90,clearances_per90,duel_success_rate
best_progressive_midfielders,11,37324970,Marko Soldo,Osijek,Midfielder,22,2357.0,77.39273927392739,44.45544554455446,63.96039603960396,68.44262295081967,47.06284153005464,40.43715846994535,60.10928961748633,62.8014932640805,1.1073398387781077,51.785714285714285,1.5273652948663556,28.676283411115826,1.2982605006364023,67.91,1.2218922358930844,0.3054730589732711,2.2146796775562154,1.2600763682647431,2.5965210012728046,1.145523971149767,47.160493827160494
best_progressive_midfielders,12,29992,Ivan Rakitić,Hajduk Split,Midfielder,38,3065.0,33.993399339933994,90.0990099009901,48.27970297029702,67.62295081967213,74.1120218579235,77.59562841530054,60.928961748633874,60.64072390845642,0.1468189233278956,18.51851851851852,1.438825448613377,57.9347471451876,2.202283849918434,81.4,3.699836867862969,2.1141924959216967,1.6150081566068517,1.468189233278956,0.734094616639478,0.9102773246329527,50.95057034220533
best_progressive_midfielders,13,37582792,Luka Mamic,Varaždin,Midfielder,23,2003.0,63.28382838283829,50.0990099009901,39.60396039603961,67.62295081967213,31.69398907103825,50.27322404371585,20.765027322404368,50.15094952118163,1.3479780329505742,49.18032786885246,0.8087868197703445,32.30654018971543,1.3030454318522218,75.24,1.2131802296555168,0.1797304043934099,1.1682476285571644,0.6290564153769346,2.0219670494258613,0.943584623065402,42.59927797833935
best_progressive_midfielders,14,4536487,Tiago Dantas,Osijek,Midfielder,25,1996.0,36.96369636963696,89.6039603960396,11.311881188118813,65.98360655737704,50.614754098360656,83.06010928961749,11.475409836065577,45.61191365038143,0.3607214428857715,34.78260869565217,0.9018036072144288,51.04208416833667,1.5781563126252505,87.37,3.607214428857716,0.9018036072144288,0.5861723446893787,0.5861723446893787,0.1803607214428857,0.4959919839679358,39.47368421052632
best_progressive_midfielders,15,67827,Amer Gojak,Rijeka,Midfielder,29,1088.0,47.68976897689769,69.9009900990099,46.113861386138616,64.75409836065573,47.33606557377049,57.37704918032787,39.34426229508197,38.4166531407239,0.5790441176470589,31.818181818181817,1.2408088235294117,33.17095588235294,1.7371323529411764,80.55,1.6544117647058822,1.0753676470588236,1.8198529411764703,0.7444852941176471,1.5716911764705883,1.40625,45.038167938931295
best_passer_defenders,1,37545139,Stephane Keller,Istra 1961,Defender,24,694.0,58.333333333333336,63.16831683168316,78.0940594059406,51.73611111111111,72.56944444444444,55.55555555555555,81.94444444444444,55.605060506050606,0.6484149855907781,71.42857142857143,0.5187319884726225,49.79827089337176,0.2593659942363112,82.81,3.5014409221902016,0.2593659942363112,2.4639769452449567,1.2968299711815563,2.334293948126801,2.8530259365994235,63.38028169014085
best_passer_defenders,2,3533873,Ivan Nekic,Varaždin,Defender,25,1596.0,48.67986798679868,60.29702970297031,83.11881188118812,50.34722222222222,72.16435185185185,56.94444444444445,78.7037037037037,55.93784378437844,0.3947368421052631,87.5,0.2819548872180451,54.19172932330827,0.225563909774436,81.48,4.06015037593985,0.056390977443609,1.8609022556390973,1.8045112781954888,2.537593984962406,3.721804511278195,61.224489795918366
best_passer_defenders,3,73887,Leonardo Sigali,Lokomotiva Zagreb,Defender,39,1022.0,47.1947194719472,57.22772277227723,75.14851485148516,37.15277777777778,70.83333333333334,59.25925925925926,75.0,48.4192794279428,0.0880626223091976,50.0,1.2328767123287672,47.465753424657535,0.2641878669275929,85.9,3.522504892367906,0.0,1.8493150684931507,1.4090019569471623,1.4970645792563602,5.724070450097847,62.65060240963855
best_passer_defenders,4,37544959,Moris Valincic,Istra 1961,Defender,23,2619.0,80.03300330033004,64.45544554455446,68.76237623762377,64.93055555555556,69.03935185185185,71.75925925925925,75.92592592592594,68.22469746974699,1.0309278350515465,54.54545454545455,1.7525773195876289,46.63230240549828,0.5154639175257731,84.6,2.405498281786941,0.3092783505154639,1.924398625429553,1.7525773195876289,1.2371134020618555,2.164948453608248,58.44594594594594
best_passer_defenders,5,52801,Dario Maresic,Istra 1961,Defender,26,2911.0,63.03630363036303,67.22772277227723,69.35643564356434,62.15277777777778,67.70833333333334,52.31481481481482,59.72222222222223,61.679042904290434,0.3710065269666781,70.58823529411765,1.205771212641704,58.34077636551013,0.6183442116111302,77.8,6.214359326691858,0.1545860529027825,2.164204740638956,1.0202679491583648,1.6076949501889386,3.462727585022329,56.578947368421055
